episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
991,1,-1.4615,9.1048,0.191,338,1029,9,27,0.138,90,17.46,38709,360.19,0,0,25.609(32.011%)(0.601m),39.000(39.000%)(2.036m),55.000(55.000%)(3.750m),21.000(21.000%)(0.107m),12.000(15.000%)(0.000m),18.148(45.370%)(0.873m),11.000(27.500%)(0.107m),397.390,3021.336
992,1,12.3622,9.0181,0.187,493,1471,20,84,0.138,100,17.54,38759,545.77,1,1,25.676(32.095%)(0.608m),45.000(45.000%)(2.679m),62.000(62.000%)(4.500m),41.000(41.000%)(2.250m),20.000(25.000%)(0.000m),18.156(45.390%)(0.874m),14.000(35.000%)(0.429m),413.213,3648.297
993,1,15.6918,9.0832,0.192,475,1431,24,32,0.137,100,17.62,38807,552.52,2,1,22.140(27.675%)(0.229m),46.000(46.000%)(2.786m),65.000(65.000%)(4.821m),51.000(51.000%)(3.321m),28.000(35.000%)(0.857m),15.609(39.022%)(0.601m),20.000(50.000%)(1.071m),588.605,3764.105
994,1,-0.1381,9.0408,0.196,168,484,15,0,0.137,65,17.61,38824,193.92,0,0,10.223(12.778%)(0.000m),17.059(17.059%)(0.000m),34.186(34.186%)(1.520m),55.000(55.000%)(3.750m),39.000(48.750%)(2.036m),9.976(24.940%)(0.000m),40.000(100.000%)(3.214m),676.536,4491.244
995,1,14.5643,9.1013,0.201,417,1307,22,150,0.137,100,17.69,38866,465.01,1,1,22.000(27.500%)(0.214m),46.000(46.000%)(2.786m),53.000(53.000%)(3.536m),40.000(40.000%)(2.143m),25.160(31.450%)(0.553m),16.000(40.000%)(0.643m),17.783(44.457%)(0.834m),270.656,2655.806
996,1,15.2012,9.1588,0.196,414,1299,0,69,0.136,100,17.77,38908,485.05,2,1,29.150(36.438%)(0.980m),54.000(54.000%)(3.643m),69.000(69.000%)(5.250m),43.000(43.000%)(2.464m),27.000(33.750%)(0.750m),20.683(51.708%)(1.145m),20.000(50.000%)(1.071m),410.513,2858.840
997,1,2.8579,8.9319,0.194,328,1016,20,65,0.136,90,17.75,38941,366.65,0,0,24.825(31.031%)(0.517m),51.983(51.983%)(3.427m),50.000(50.000%)(3.214m),38.000(38.000%)(1.929m),13.000(16.250%)(0.000m),17.540(43.850%)(0.808m),10.000(25.000%)(0.000m),238.279,2806.625
998,1,12.6254,8.7774,0.199,431,1339,37,125,0.136,100,17.84,38985,473.80,1,1,20.000(25.000%)(0.000m),42.000(42.000%)(2.357m),64.000(64.000%)(4.714m),48.261(48.261%)(3.028m),23.000(28.751%)(0.321m),14.000(35.000%)(0.429m),16.231(40.577%)(0.668m),491.655,2836.093
999,1,16.7945,8.8141,0.196,423,1317,11,78,0.136,100,17.92,39028,461.50,2,1,22.000(27.500%)(0.214m),38.000(38.000%)(1.929m),49.000(49.000%)(3.107m),51.972(51.972%)(3.426m),24.819(31.024%)(0.516m),17.000(42.500%)(0.750m),17.536(43.840%)(0.807m),249.761,2806.152
1000,1,1.9120,8.5694,0.194,289,772,18,9,0.135,75,17.90,39057,319.90,0,0,30.000(37.500%)(1.071m),49.000(49.000%)(3.107m),61.000(61.000%)(4.393m),26.165(26.165%)(0.661m),12.656(15.820%)(0.000m),31.000(77.500%)(2.250m),9.874(24.685%)(0.000m),1021.701,4869.244
1001,1,-0.7956,8.2438,0.203,342,1053,34,135,0.135,90,17.88,39092,416.92,0,0,12.000(15.000%)(0.000m),36.000(36.000%)(1.714m),44.000(44.000%)(2.571m),32.000(32.000%)(1.286m),22.000(27.500%)(0.214m),11.000(27.500%)(0.107m),22.846(57.116%)(1.376m),99.506,2526.412
1002,1,14.5332,8.5307,0.191,440,1355,0,71,0.135,100,17.96,39136,506.56,1,1,24.689(30.861%)(0.502m),51.711(51.711%)(3.398m),64.000(64.000%)(4.714m),40.000(40.000%)(2.143m),24.000(30.000%)(0.429m),17.442(43.604%)(0.797m),17.000(42.500%)(0.750m),301.513,3368.381
1003,1,1.3613,8.2975,0.222,298,907,19,63,0.135,85,17.95,39166,341.76,0,0,20.000(25.000%)(0.000m),41.000(41.000%)(2.250m),50.000(50.000%)(3.214m),22.000(22.000%)(0.214m),23.000(28.750%)(0.321m),18.000(45.000%)(0.857m),17.710(44.274%)(0.826m),0.000,2630.299
1004,1,0.6794,8.3357,0.190,147,429,32,12,0.134,60,17.93,39181,177.96,0,0,22.000(27.500%)(0.214m),21.000(21.000%)(0.107m),27.000(27.000%)(0.750m),81.849(81.849%)(6.627m),48.584(60.731%)(3.063m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,3017.089
1005,1,17.7344,8.3611,0.203,525,1539,72,18,0.134,100,18.01,39234,604.56,1,1,31.000(38.750%)(1.179m),49.000(49.000%)(3.107m),51.000(51.000%)(3.321m),39.000(39.000%)(2.036m),20.593(25.741%)(0.064m),22.000(55.000%)(1.286m),14.542(36.355%)(0.487m),260.298,4073.690
1006,1,0.4993,8.1000,0.182,288,886,2,68,0.134,85,17.99,39263,333.40,0,0,27.000(33.750%)(0.750m),48.000(48.000%)(3.000m),58.000(58.000%)(4.071m),23.000(23.000%)(0.321m),23.000(28.750%)(0.321m),18.000(45.000%)(0.857m),19.259(48.147%)(0.992m),0.000,2669.902
1007,1,13.5177,8.0898,0.190,449,1376,32,89,0.133,100,18.07,39308,519.25,1,1,23.000(28.750%)(0.321m),33.000(33.000%)(1.393m),46.000(46.000%)(2.786m),45.470(45.470%)(2.729m),21.554(26.942%)(0.166m),19.000(47.500%)(0.964m),15.177(37.943%)(0.555m),172.455,3084.194
1008,1,15.1202,8.3474,0.192,436,1349,54,71,0.133,100,18.15,39352,497.16,2,1,17.266(21.582%)(0.000m),36.588(36.588%)(1.777m),41.000(41.000%)(2.250m),30.000(30.000%)(1.071m),22.000(27.500%)(0.214m),12.133(30.332%)(0.229m),20.000(50.000%)(1.071m),77.708,2919.357
1009,1,-0.6956,8.3401,0.179,215,579,29,0,0.133,70,18.14,39374,244.51,0,0,35.000(43.750%)(1.607m),42.000(42.000%)(2.357m),28.179(28.179%)(0.876m),15.771(15.771%)(0.000m),10.047(12.559%)(0.000m),40.000(100.000%)(3.214m),10.681(26.702%)(0.073m),874.081,4474.294
1010,1,-0.2220,8.0705,0.219,145,426,17,0,0.133,60,18.12,39389,171.08,0,0,9.437(11.796%)(0.000m),14.249(14.249%)(0.000m),23.896(23.896%)(0.417m),51.000(51.000%)(3.321m),40.000(50.000%)(2.143m),10.669(26.672%)(0.072m),40.000(100.000%)(3.214m),540.616,3673.082
1011,1,17.0570,8.1202,0.215,442,1358,37,0,0.132,100,18.20,39434,509.25,1,1,19.537(24.422%)(0.000m),41.456(41.456%)(2.299m),75.000(75.000%)(5.893m),55.000(55.000%)(3.750m),37.000(46.250%)(1.821m),13.740(34.350%)(0.401m),22.000(55.000%)(1.286m),776.238,3343.120
1012,1,13.6063,8.2032,0.206,440,1356,29,63,0.132,100,18.28,39478,504.33,2,1,22.739(28.424%)(0.293m),47.734(47.734%)(2.972m),71.000(71.000%)(5.464m),58.000(58.000%)(4.071m),28.000(35.000%)(0.857m),16.054(40.136%)(0.649m),18.000(45.000%)(0.857m),651.418,3399.932
1013,1,17.6940,8.4138,0.200,425,1322,11,32,0.132,100,18.36,39521,473.20,3,1,23.000(28.750%)(0.321m),36.000(36.000%)(1.714m),48.000(48.000%)(3.000m),50.628(50.628%)(3.282m),24.188(30.234%)(0.449m),22.000(55.000%)(1.286m),17.090(42.724%)(0.760m),193.419,2838.491
1014,1,13.7703,8.3013,0.199,420,1312,0,46,0.132,100,18.44,39563,473.62,4,1,25.645(32.056%)(0.605m),53.619(53.619%)(3.602m),65.000(65.000%)(4.821m),49.000(49.000%)(3.107m),27.000(33.750%)(0.750m),18.134(45.334%)(0.871m),19.000(47.500%)(0.964m),529.731,2956.929
1015,1,16.7496,8.6210,0.211,521,1534,201,81,0.131,100,18.52,39616,590.50,5,1,23.000(28.750%)(0.321m),42.000(42.000%)(2.357m),36.000(36.000%)(1.714m),29.000(29.000%)(0.964m),15.962(19.952%)(0.000m),17.000(42.500%)(0.750m),11.238(28.095%)(0.133m),57.602,4065.396
1016,1,13.9337,8.6494,0.198,443,1362,0,41,0.131,100,18.60,39661,529.17,6,1,27.576(34.470%)(0.812m),47.000(47.000%)(2.893m),63.000(63.000%)(4.607m),51.000(51.000%)(3.321m),29.000(36.250%)(0.964m),19.537(48.842%)(1.022m),21.000(52.500%)(1.179m),480.369,3318.700
1017,1,-0.6885,8.6419,0.176,347,1015,60,82,0.131,90,18.58,39696,387.85,0,0,22.519(28.149%)(0.270m),23.000(23.000%)(0.321m),31.000(31.000%)(1.179m),26.000(26.000%)(0.643m),23.000(28.750%)(0.321m),15.911(39.778%)(0.633m),21.000(52.500%)(1.179m),209.796,3365.915
1018,1,0.5108,8.6269,0.177,145,426,24,15,0.131,60,18.57,39711,170.06,0,0,21.000(26.250%)(0.107m),25.000(25.000%)(0.536m),34.000(34.000%)(1.500m),64.266(64.266%)(4.743m),40.942(51.177%)(2.244m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,3050.918
1019,1,20.2346,9.0345,0.190,567,1629,17,10,0.130,100,18.65,39768,637.10,1,1,32.000(40.000%)(1.286m),48.000(48.000%)(3.000m),56.000(56.000%)(3.857m),52.443(52.443%)(3.476m),25.114(31.393%)(0.548m),21.000(52.500%)(1.179m),17.766(44.415%)(0.832m),644.111,4384.350
1020,1,-0.5107,8.9825,0.196,194,570,16,4,0.130,70,18.63,39788,221.84,0,0,13.129(16.412%)(0.000m),28.440(28.440%)(0.904m),60.000(60.000%)(4.286m),44.000(44.000%)(2.571m),31.000(38.750%)(1.179m),9.728(24.319%)(0.000m),27.000(67.500%)(1.821m),402.144,3523.395
1021,1,14.4070,9.2283,0.197,507,1501,25,90,0.130,100,18.71,39839,572.74,1,1,24.699(30.873%)(0.503m),35.000(35.000%)(1.607m),57.000(57.000%)(3.964m),43.000(43.000%)(2.464m),22.000(27.500%)(0.214m),17.449(43.622%)(0.798m),16.000(40.000%)(0.643m),369.134,2656.016
1022,1,0.1113,9.2198,0.198,254,742,23,64,0.130,80,18.69,39865,296.50,0,0,24.000(30.000%)(0.429m),40.000(40.000%)(2.143m),52.000(52.000%)(3.429m),23.448(23.448%)(0.369m),12.010(15.013%)(0.000m),20.000(50.000%)(1.071m),9.858(24.645%)(0.000m),246.842,3974.201
1023,1,13.0128,9.1705,0.210,482,1447,16,76,0.129,100,18.77,39914,551.83,1,1,22.969(28.712%)(0.318m),41.000(41.000%)(2.250m),54.000(54.000%)(3.643m),42.000(42.000%)(2.357m),25.000(31.250%)(0.536m),16.198(40.495%)(0.664m),18.000(45.000%)(0.857m),418.714,3025.550
1024,1,13.9369,9.2105,0.190,427,1329,21,47,0.129,100,18.85,39957,486.75,2,1,21.028(26.286%)(0.110m),44.338(44.338%)(2.608m),84.000(84.000%)(6.857m),44.000(44.000%)(2.571m),25.000(31.250%)(0.536m),14.807(37.017%)(0.515m),23.000(57.500%)(1.393m),504.963,3046.095
1025,1,1.3898,9.1819,0.215,292,899,10,29,0.129,85,18.83,39987,330.41,0,0,24.824(31.029%)(0.517m),51.980(51.980%)(3.426m),39.000(39.000%)(2.036m),22.000(22.000%)(0.214m),28.000(35.000%)(0.857m),17.539(43.848%)(0.808m),25.000(62.500%)(1.607m),0.000,2916.573
1026,1,16.0153,9.1809,0.188,416,1303,5,86,0.128,100,18.91,40029,461.19,1,1,24.933(31.167%)(0.529m),52.199(52.199%)(3.450m),54.000(54.000%)(3.643m),41.000(41.000%)(2.250m),27.000(33.750%)(0.750m),17.619(44.047%)(0.816m),20.000(50.000%)(1.071m),336.994,2807.024
1027,1,4.2290,9.2579,0.207,419,1220,25,60,0.128,95,18.89,40071,455.62,0,0,13.000(16.250%)(0.000m),48.000(48.000%)(3.000m),59.000(59.000%)(4.179m),41.000(41.000%)(2.250m),23.192(28.989%)(0.342m),10.000(25.000%)(0.000m),16.375(40.938%)(0.683m),312.885,3684.002
1028,1,15.1198,9.2176,0.197,472,1426,29,24,0.128,100,18.97,40119,535.47,1,1,19.818(24.773%)(0.000m),41.129(41.129%)(2.264m),63.000(63.000%)(4.607m),48.000(48.000%)(3.000m),29.000(36.250%)(0.964m),13.979(34.947%)(0.426m),21.000(52.500%)(1.179m),491.915,3343.022
1029,1,0.3539,9.2417,0.199,144,422,23,11,0.128,60,18.95,40134,163.42,0,0,49.311(61.639%)(3.140m),91.273(91.273%)(7.636m),35.000(35.000%)(1.607m),24.000(24.000%)(0.429m),23.000(28.750%)(0.321m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,3075.656
1030,1,18.6555,9.3137,0.189,426,1325,0,15,0.127,100,19.03,40177,490.25,1,1,24.873(31.092%)(0.522m),52.080(52.080%)(3.437m),69.000(69.000%)(5.250m),44.000(44.000%)(2.571m),31.000(38.750%)(1.179m),17.575(43.939%)(0.812m),23.000(57.500%)(1.393m),399.089,3099.581
1031,1,15.9121,9.5366,0.197,416,1303,0,74,0.127,100,19.11,40219,473.07,2,1,24.872(31.090%)(0.522m),52.077(52.077%)(3.437m),69.000(69.000%)(5.250m),51.000(51.000%)(3.321m),23.000(28.750%)(0.321m),17.574(43.936%)(0.812m),17.000(42.500%)(0.750m),547.100,2998.228
1032,1,0.5878,9.1902,0.214,307,926,48,14,0.127,90,19.09,40250,336.83,0,0,32.000(40.000%)(1.286m),62.000(62.000%)(4.500m),52.000(52.000%)(3.429m),22.000(22.000%)(0.214m),22.571(28.213%)(0.275m),25.000(62.500%)(1.607m),15.909(39.773%)(0.633m),0.000,2985.539
1033,1,12.9163,9.4341,0.190,491,1467,17,37,0.127,100,19.17,40300,547.73,1,1,22.909(28.637%)(0.312m),44.000(44.000%)(2.571m),59.000(59.000%)(4.179m),52.000(52.000%)(3.429m),27.000(33.750%)(0.750m),16.158(40.396%)(0.660m),21.000(52.500%)(1.179m),395.715,3357.840
1034,1,1.5357,9.0718,0.195,307,928,47,82,0.126,90,19.15,40331,340.10,0,0,24.000(30.000%)(0.429m),42.000(42.000%)(2.357m),33.000(33.000%)(1.393m),25.000(25.000%)(0.536m),21.000(26.250%)(0.107m),19.000(47.500%)(0.964m),15.598(38.994%)(0.600m),0.000,2719.749
1035,1,10.4603,8.9339,0.196,458,1394,20,130,0.126,100,19.23,40377,517.35,1,1,29.854(37.318%)(1.056m),40.000(40.000%)(2.143m),63.000(63.000%)(4.607m),46.000(46.000%)(2.786m),23.000(28.750%)(0.321m),21.195(52.989%)(1.200m),16.000(40.000%)(0.643m),466.780,3105.151
1036,1,16.0756,9.0330,0.200,553,1598,19,63,0.126,100,19.31,40433,627.60,2,1,30.000(37.500%)(1.071m),51.000(51.000%)(3.321m),51.000(51.000%)(3.321m),39.000(39.000%)(2.036m),25.798(32.248%)(0.621m),19.000(47.500%)(0.964m),18.279(45.699%)(0.887m),262.934,4233.697
1037,1,20.3694,9.1224,0.215,576,1649,41,68,0.126,100,19.38,40491,639.52,3,1,18.000(22.500%)(0.000m),49.000(49.000%)(3.107m),56.000(56.000%)(3.857m),45.000(45.000%)(2.679m),24.803(31.003%)(0.515m),13.000(32.500%)(0.321m),17.541(43.852%)(0.808m),411.879,4505.352
1038,1,12.3056,9.3849,0.200,625,1757,108,99,0.125,100,19.46,40554,676.80,4,1,17.785(22.232%)(0.000m),31.000(31.000%)(1.179m),46.000(46.000%)(2.786m),45.000(45.000%)(2.679m),22.000(27.500%)(0.214m),12.482(31.206%)(0.266m),16.000(40.000%)(0.643m),158.514,4392.844
1039,1,18.5869,9.7520,0.190,417,1305,5,34,0.125,100,19.54,40596,452.39,5,1,24.933(31.167%)(0.529m),52.199(52.199%)(3.450m),54.000(54.000%)(3.643m),41.000(41.000%)(2.250m),28.000(35.000%)(0.857m),17.619(44.047%)(0.816m),23.000(57.500%)(1.393m),336.994,3022.019
1040,1,0.5790,9.4212,0.229,144,422,22,11,0.125,60,19.52,40611,167.77,0,0,45.838(57.297%)(2.768m),79.562(79.562%)(6.382m),36.000(36.000%)(1.714m),24.000(24.000%)(0.429m),22.000(27.500%)(0.214m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,3075.405
1041,1,2.0814,9.4920,0.186,300,783,63,5,0.125,75,19.50,40641,338.32,0,0,33.000(41.250%)(1.393m),38.000(38.000%)(1.929m),45.000(45.000%)(2.679m),25.751(25.751%)(0.616m),12.456(15.570%)(0.000m),40.000(100.000%)(3.214m),9.718(24.295%)(0.000m),830.997,4326.217
1042,1,13.0056,9.5049,0.202,420,1312,0,0,0.124,100,19.58,40683,483.72,1,1,25.726(32.158%)(0.614m),52.497(52.497%)(3.482m),96.000(96.000%)(8.143m),59.000(59.000%)(4.179m),31.000(38.750%)(1.179m),18.192(45.480%)(0.878m),22.000(55.000%)(1.286m),830.494,3137.471
1043,1,16.4374,9.5198,0.202,437,1349,80,82,0.124,100,19.65,40727,487.45,2,1,27.000(33.750%)(0.750m),48.000(48.000%)(3.000m),52.000(52.000%)(3.429m),32.655(32.655%)(1.356m),15.205(19.006%)(0.000m),18.000(45.000%)(0.857m),10.662(26.655%)(0.071m),353.516,2761.150
1044,1,0.8721,9.5400,0.192,147,429,34,12,0.124,60,19.64,40742,174.88,0,0,57.343(71.679%)(4.001m),100.000(100.000%)(8.571m),26.000(26.000%)(0.643m),20.000(20.000%)(0.000m),23.000(28.750%)(0.321m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,3016.979
1045,1,0.7551,9.2638,0.206,147,429,34,12,0.124,60,19.62,40757,169.66,0,0,53.399(66.748%)(3.578m),96.791(96.791%)(8.228m),26.000(26.000%)(0.643m),20.000(20.000%)(0.000m),23.000(28.750%)(0.321m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,3017.029
1046,1,15.1757,9.2633,0.188,426,1325,10,103,0.123,100,19.69,40800,484.69,1,1,25.439(31.799%)(0.583m),53.208(53.208%)(3.558m),51.000(51.000%)(3.321m),38.000(38.000%)(1.929m),26.000(32.500%)(0.643m),17.985(44.962%)(0.856m),19.000(47.500%)(0.964m),276.144,2818.836
1047,1,17.6102,9.5584,0.183,416,1303,0,28,0.123,100,19.77,40842,477.35,2,1,24.872(31.090%)(0.522m),52.077(52.077%)(3.437m),69.000(69.000%)(5.250m),51.000(51.000%)(3.321m),31.000(38.750%)(1.179m),17.574(43.936%)(0.812m),20.000(50.000%)(1.071m),547.100,3137.008
1048,1,18.0528,9.6669,0.191,415,1300,9,67,0.123,100,19.85,40884,469.26,3,1,22.000(27.500%)(0.214m),39.000(39.000%)(2.036m),52.000(52.000%)(3.429m),54.000(54.000%)(3.643m),27.189(33.986%)(0.770m),18.000(45.000%)(0.857m),19.254(48.134%)(0.991m),216.020,2731.442
1049,1,13.5042,9.6011,0.193,492,1469,0,48,0.123,100,19.92,40934,541.22,4,1,22.000(27.500%)(0.214m),44.000(44.000%)(2.571m),68.000(68.000%)(5.143m),53.619(53.619%)(3.602m),25.742(32.178%)(0.615m),18.000(45.000%)(0.857m),18.247(45.617%)(0.884m),765.129,3483.606
1050,1,12.0276,9.8034,0.207,488,1460,50,75,0.122,100,20.00,40983,537.17,5,1,14.793(18.492%)(0.000m),31.815(31.815%)(1.266m),69.000(69.000%)(5.250m),51.000(51.000%)(3.321m),28.000(35.000%)(0.857m),10.369(25.923%)(0.040m),17.000(42.500%)(0.750m),547.100,3772.762
1051,1,11.5802,10.0509,0.209,475,1436,41,90,0.122,100,20.08,41031,533.53,6,1,20.601(25.752%)(0.064m),43.519(43.519%)(2.520m),64.000(64.000%)(4.714m),35.000(35.000%)(1.607m),16.000(20.000%)(0.000m),14.506(36.264%)(0.483m),12.000(30.000%)(0.214m),832.479,3600.976
1052,1,13.5698,10.0317,0.210,469,1418,16,149,0.122,100,20.15,41078,522.90,7,1,25.000(31.250%)(0.536m),57.000(57.000%)(3.964m),47.000(47.000%)(2.893m),37.000(37.000%)(1.821m),24.439(30.549%)(0.476m),18.000(45.000%)(0.857m),17.294(43.234%)(0.781m),262.856,3629.682
1053,1,1.1782,10.0280,0.199,146,426,40,13,0.122,60,20.13,41093,162.00,0,0,68.586(85.733%)(5.206m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),70.990(88.738%)(5.463m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,3037.015
1054,1,11.7406,10.2492,0.202,424,1323,2,129,0.121,100,20.21,41136,476.26,1,1,28.985(36.232%)(0.963m),58.000(58.000%)(4.071m),69.000(69.000%)(5.250m),51.000(51.000%)(3.321m),23.000(28.750%)(0.321m),20.560(51.399%)(1.131m),16.000(40.000%)(0.643m),547.100,3014.422
1055,1,14.6481,10.1875,0.206,424,1321,20,39,0.121,100,20.28,41179,494.22,2,1,21.047(26.308%)(0.112m),44.373(44.373%)(2.611m),84.000(84.000%)(6.857m),53.000(53.000%)(3.536m),31.000(38.750%)(1.179m),14.820(37.050%)(0.516m),21.000(52.500%)(1.179m),610.691,3222.351
1056,1,-1.3711,10.1501,0.199,377,1155,115,74,0.121,95,20.27,41217,425.44,0,0,17.418(21.772%)(0.000m),37.153(37.153%)(1.838m),78.000(78.000%)(6.214m),48.000(48.000%)(3.000m),23.000(28.750%)(0.321m),12.232(30.580%)(0.239m),13.000(32.500%)(0.321m),613.654,3089.900
1057,1,14.7169,10.1741,0.202,433,1340,0,75,0.121,100,20.34,41261,491.52,1,1,24.773(30.966%)(0.511m),51.796(51.796%)(3.407m),69.000(69.000%)(5.250m),53.000(53.000%)(3.536m),24.000(30.000%)(0.429m),17.513(43.782%)(0.805m),17.000(42.500%)(0.750m),583.165,3275.514
1058,1,0.3293,9.8783,0.198,179,519,18,5,0.120,70,20.32,41279,211.10,0,0,11.356(14.195%)(0.000m),20.355(20.355%)(0.038m),48.085(48.085%)(3.009m),41.000(41.000%)(2.250m),31.000(38.750%)(1.179m),10.170(25.425%)(0.018m),40.000(100.000%)(3.214m),343.483,3765.836
1059,1,8.5071,10.0623,0.205,471,1426,35,142,0.120,100,20.40,41327,534.67,1,1,24.819(31.024%)(0.516m),46.000(46.000%)(2.786m),49.000(49.000%)(3.107m),36.000(36.000%)(1.714m),21.000(26.250%)(0.107m),17.536(43.841%)(0.807m),15.000(37.500%)(0.536m),223.897,2902.514
1060,1,15.0130,10.3670,0.211,430,1336,0,53,0.120,100,20.47,41370,489.79,2,1,24.474(30.593%)(0.479m),51.284(51.284%)(3.352m),69.000(69.000%)(5.250m),43.000(43.000%)(2.464m),21.000(26.250%)(0.107m),17.286(43.216%)(0.781m),20.000(50.000%)(1.071m),383.618,2865.943
1061,1,17.7999,10.3819,0.193,495,1472,4,34,0.120,100,20.55,41420,567.85,3,1,31.000(38.750%)(1.179m),48.000(48.000%)(3.000m),58.000(58.000%)(4.071m),43.000(43.000%)(2.464m),24.000(30.000%)(0.429m),24.000(60.000%)(1.500m),19.609(49.022%)(1.030m),392.236,3456.214
1062,1,12.1912,10.3536,0.192,419,1311,0,94,0.120,100,20.62,41462,459.50,4,1,26.000(32.500%)(0.643m),49.000(49.000%)(3.107m),60.000(60.000%)(4.286m),44.000(44.000%)(2.571m),31.691(39.614%)(1.253m),18.000(45.000%)(0.857m),18.000(45.000%)(0.857m),390.735,2806.100
1063,1,2.8184,10.0561,0.203,302,934,0,12,0.119,90,20.60,41493,351.16,0,0,25.093(31.367%)(0.546m),48.000(48.000%)(3.000m),84.000(84.000%)(6.857m),22.000(22.000%)(0.214m),12.000(15.000%)(0.000m),17.735(44.337%)(0.829m),26.000(65.000%)(1.714m),521.512,2947.524
1064,1,15.2801,10.0863,0.199,530,1549,55,61,0.119,100,20.68,41546,583.90,1,1,22.960(28.700%)(0.317m),48.148(48.148%)(3.016m),39.000(39.000%)(2.036m),34.000(34.000%)(1.500m),26.000(32.500%)(0.643m),16.208(40.519%)(0.665m),21.000(52.500%)(1.179m),556.788,3560.628
1065,1,-0.2374,9.7465,0.201,183,539,15,10,0.119,70,20.66,41565,206.75,0,0,12.990(16.237%)(0.000m),28.029(28.029%)(0.860m),65.000(65.000%)(4.821m),48.000(48.000%)(3.000m),30.000(37.500%)(1.071m),9.750(24.376%)(0.000m),33.000(82.500%)(2.464m),495.463,4014.645
1066,1,16.4281,9.7964,0.196,659,1829,69,103,0.119,100,20.73,41631,750.08,1,1,21.440(26.800%)(0.154m),38.000(38.000%)(1.929m),49.000(49.000%)(3.107m),38.000(38.000%)(1.929m),24.000(30.000%)(0.429m),15.096(37.739%)(0.546m),18.000(45.000%)(0.857m),454.034,4466.031
1067,1,15.3488,10.1172,0.184,497,1478,54,66,0.118,100,20.81,41681,577.52,2,1,25.000(31.250%)(0.536m),32.000(32.000%)(1.286m),41.000(41.000%)(2.250m),46.575(46.575%)(2.847m),22.138(27.673%)(0.229m),21.000(52.500%)(1.179m),15.601(39.002%)(0.600m),312.269,3574.982
1068,1,14.1521,10.3900,0.193,419,1310,17,50,0.118,100,20.88,41723,475.93,3,1,26.142(32.677%)(0.658m),54.609(54.609%)(3.708m),41.000(41.000%)(2.250m),30.000(30.000%)(1.071m),23.000(28.750%)(0.321m),18.493(46.232%)(0.910m),21.000(52.500%)(1.179m),114.400,2697.738
1069,1,9.2307,10.1699,0.201,438,1353,0,166,0.118,100,20.95,41767,497.92,4,1,25.943(32.429%)(0.637m),54.103(54.103%)(3.654m),80.000(80.000%)(6.429m),50.000(50.000%)(3.214m),25.000(31.250%)(0.536m),18.368(45.920%)(0.897m),18.000(45.000%)(0.857m),860.445,3268.906
1070,1,10.6297,10.3927,0.215,455,1389,36,93,0.118,100,21.03,41813,505.95,5,1,22.089(27.611%)(0.224m),45.000(45.000%)(2.679m),57.000(57.000%)(3.964m),46.000(46.000%)(2.786m),21.000(26.250%)(0.107m),15.588(38.970%)(0.599m),15.000(37.500%)(0.536m),460.503,2870.533
1071,1,14.3998,10.3926,0.190,539,1573,62,108,0.117,100,21.10,41867,608.06,6,1,24.464(30.580%)(0.478m),50.993(50.993%)(3.321m),45.000(45.000%)(2.679m),41.000(41.000%)(2.250m),21.000(26.250%)(0.107m),17.330(43.325%)(0.785m),16.000(40.000%)(0.643m),649.238,3566.728
1072,1,3.9346,10.4690,0.200,466,1299,72,88,0.117,90,21.08,41914,534.29,0,0,20.454(25.568%)(0.049m),32.000(32.000%)(1.286m),40.000(40.000%)(2.143m),21.000(21.000%)(0.107m),12.000(15.000%)(0.000m),14.389(35.973%)(0.470m),10.000(25.000%)(0.000m),116.233,3559.146
1073,1,0.7618,10.2240,0.197,202,609,42,0,0.117,75,21.06,41935,231.39,0,0,12.867(16.084%)(0.000m),27.450(27.450%)(0.798m),69.000(69.000%)(5.250m),51.000(51.000%)(3.321m),34.000(42.500%)(1.500m),9.784(24.461%)(0.000m),30.000(75.000%)(2.143m),547.100,3435.104
1074,1,2.1868,9.9890,0.193,268,784,61,25,0.117,80,21.04,41962,277.95,0,0,26.000(32.500%)(0.643m),39.000(39.000%)(2.036m),53.000(53.000%)(3.536m),27.638(27.638%)(0.818m),12.953(16.192%)(0.000m),26.000(65.000%)(1.714m),9.850(24.624%)(0.000m),287.603,3531.126
1075,1,13.1063,10.2233,0.198,422,1319,28,79,0.116,100,21.12,42005,468.67,1,1,25.093(31.367%)(0.546m),51.000(51.000%)(3.321m),65.000(65.000%)(4.821m),53.000(53.000%)(3.536m),20.000(25.000%)(0.000m),17.735(44.337%)(0.829m),14.000(35.000%)(0.429m),562.058,2945.107
