episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
536,1,1.2308,-0.0731,0.154,574,1507,207,40,0.343,90,0.37,15669,663.12,0,0,9.726(12.157%)(0.000m),14.076(14.076%)(0.000m),22.179(22.179%)(0.233m),29.000(29.000%)(0.964m),15.263(19.079%)(0.000m),11.849(29.623%)(0.198m),10.715(26.787%)(0.077m),686.482,5113.567
537,1,-1.2759,-0.0714,0.143,247,625,21,0,0.342,70,0.37,15694,287.84,0,0,11.874(14.842%)(0.000m),22.302(22.302%)(0.247m),60.164(60.164%)(4.303m),82.000(82.000%)(6.643m),55.000(68.750%)(3.750m),10.119(25.297%)(0.013m),40.000(100.000%)(3.214m),3826.223,8037.331
538,1,0.6353,-0.0700,0.140,356,931,20,52,0.341,80,0.37,15730,429.75,0,0,11.138(13.923%)(0.000m),20.189(20.189%)(0.020m),49.136(49.136%)(3.122m),45.000(45.000%)(2.679m),22.000(27.500%)(0.214m),9.852(24.631%)(0.000m),16.000(40.000%)(0.643m),2077.771,5706.932
539,1,2.1889,-0.0083,0.147,476,1257,172,38,0.341,90,0.37,15778,543.96,0,0,11.894(14.867%)(0.000m),22.622(22.622%)(0.281m),44.000(44.000%)(2.571m),31.000(31.000%)(1.179m),26.000(32.500%)(0.643m),10.008(25.020%)(0.001m),27.000(67.500%)(1.821m),1009.561,4637.110
540,1,1.0423,0.0787,0.145,527,1398,197,20,0.340,90,0.37,15831,616.06,0,0,17.815(22.269%)(0.000m),35.000(35.000%)(1.607m),21.341(21.341%)(0.144m),13.670(13.670%)(0.000m),9.509(11.886%)(0.000m),12.508(31.271%)(0.269m),11.731(29.328%)(0.186m),977.792,4247.311
541,1,0.6234,0.0662,0.144,596,1594,141,101,0.339,95,0.37,15891,706.96,0,0,22.986(28.733%)(0.320m),37.000(37.000%)(1.821m),35.000(35.000%)(1.607m),28.000(28.000%)(0.857m),13.000(16.250%)(0.000m),16.283(40.707%)(0.673m),10.000(25.000%)(0.000m),367.787,4756.058
542,1,16.2963,0.4566,0.144,859,2260,62,197,0.339,100,0.55,15977,1018.11,1,1,21.368(26.710%)(0.147m),35.000(35.000%)(1.607m),48.000(48.000%)(3.000m),30.000(30.000%)(1.071m),21.000(26.250%)(0.107m),15.066(37.666%)(0.543m),15.000(37.500%)(0.536m),232.028,4086.774
543,1,0.7453,0.4657,0.159,343,866,78,0,0.338,75,0.55,16012,415.73,0,0,40.000(50.000%)(2.143m),47.000(47.000%)(2.893m),62.000(62.000%)(4.500m),26.196(26.196%)(0.664m),12.671(15.839%)(0.000m),40.000(100.000%)(3.214m),9.886(24.715%)(0.000m),1248.648,7868.237
544,1,-2.2725,0.4873,0.146,314,809,37,0,0.337,75,0.55,16044,363.14,0,0,11.992(14.990%)(0.000m),22.807(22.807%)(0.301m),54.000(54.000%)(3.643m),46.000(46.000%)(2.786m),35.000(43.750%)(1.607m),10.093(25.232%)(0.010m),40.000(100.000%)(3.214m),1726.387,5932.435
545,1,2.2732,0.5276,0.160,410,1074,99,0,0.337,85,0.55,16085,455.65,0,0,36.000(45.000%)(1.714m),59.000(59.000%)(4.179m),50.536(50.536%)(3.272m),20.765(20.765%)(0.082m),11.456(14.319%)(0.000m),26.000(65.000%)(1.714m),10.133(25.333%)(0.014m),2326.774,7172.632
546,1,0.1207,0.5176,0.149,352,890,102,36,0.336,75,0.55,16121,432.68,0,0,26.000(32.500%)(0.643m),28.000(28.000%)(0.857m),31.000(31.000%)(1.179m),26.116(26.116%)(0.655m),12.632(15.790%)(0.000m),40.000(100.000%)(3.214m),9.856(24.639%)(0.000m),342.898,5412.715
547,1,0.7051,0.6375,0.151,312,787,17,0,0.335,75,0.55,16153,386.61,0,0,40.000(50.000%)(2.143m),55.000(55.000%)(3.750m),63.000(63.000%)(4.607m),24.742(24.742%)(0.508m),12.326(15.408%)(0.000m),40.000(100.000%)(3.214m),9.865(24.663%)(0.000m),1325.290,6456.478
548,1,1.3343,0.6344,0.138,284,733,16,0,0.335,75,0.55,16182,341.94,0,0,10.551(13.188%)(0.000m),17.948(17.948%)(0.000m),37.457(37.457%)(1.870m),46.000(46.000%)(2.786m),34.000(42.500%)(1.500m),10.047(25.117%)(0.005m),40.000(100.000%)(3.214m),1340.058,5296.673
549,1,1.8235,0.6791,0.138,310,800,14,14,0.334,75,0.55,16213,365.29,0,0,29.000(36.250%)(0.964m),37.000(37.000%)(1.821m),34.170(34.170%)(1.518m),17.688(17.688%)(0.000m),10.796(13.496%)(0.000m),40.000(100.000%)(3.214m),10.796(26.991%)(0.085m),597.102,5212.970
550,1,0.9010,0.7116,0.135,343,853,76,26,0.333,75,0.55,16248,416.19,0,0,44.936(56.171%)(2.672m),87.132(87.132%)(7.193m),35.000(35.000%)(1.607m),27.000(27.000%)(0.750m),23.000(28.750%)(0.321m),36.423(91.056%)(2.831m),40.000(100.000%)(3.214m),31.374,4920.154
551,1,-2.3360,0.6550,0.140,396,979,75,52,0.333,80,0.54,16288,459.64,0,0,9.321(11.651%)(0.000m),12.671(12.671%)(0.000m),18.408(18.408%)(0.000m),23.000(23.000%)(0.321m),21.452(26.814%)(0.156m),12.915(32.288%)(0.312m),15.213(38.033%)(0.559m),330.639,8279.290
552,1,0.9345,0.7157,0.142,333,848,42,12,0.332,75,0.54,16322,400.65,0,0,12.197(15.246%)(0.000m),24.140(24.140%)(0.444m),61.000(61.000%)(4.393m),41.000(41.000%)(2.250m),29.000(36.250%)(0.964m),9.886(24.715%)(0.000m),40.000(100.000%)(3.214m),747.109,6540.374
553,1,2.7723,0.8355,0.136,412,1055,139,29,0.331,80,0.54,16364,502.84,0,0,12.159(15.198%)(0.000m),24.406(24.406%)(0.472m),44.000(44.000%)(2.571m),32.000(32.000%)(1.286m),27.000(33.750%)(0.750m),9.731(24.328%)(0.000m),32.000(80.000%)(2.357m),500.971,5340.816
554,1,2.3914,0.8433,0.156,342,878,15,10,0.331,80,0.54,16399,399.40,0,0,12.880(16.101%)(0.000m),27.390(27.390%)(0.792m),60.000(60.000%)(4.286m),41.000(41.000%)(2.250m),31.000(38.750%)(1.179m),9.794(24.486%)(0.000m),40.000(100.000%)(3.214m),1015.810,5711.686
555,1,1.3140,0.8067,0.163,403,1008,122,42,0.330,80,0.54,16440,490.82,0,0,11.233(14.042%)(0.000m),20.362(20.362%)(0.039m),34.000(34.000%)(1.500m),30.000(30.000%)(1.071m),27.000(33.750%)(0.750m),9.937(24.841%)(0.000m),40.000(100.000%)(3.214m),746.435,5060.970
556,1,-0.8015,0.7821,0.143,207,523,16,0,0.329,65,0.54,16461,258.53,0,0,9.521(11.901%)(0.000m),13.687(13.687%)(0.000m),21.368(21.368%)(0.147m),57.645(57.645%)(4.033m),66.000(82.500%)(4.929m),11.746(29.366%)(0.187m),40.000(100.000%)(3.214m),2847.887,7111.461
557,1,1.3072,0.7969,0.175,469,1216,46,116,0.329,85,0.54,16508,570.94,0,0,12.327(15.409%)(0.000m),25.107(25.107%)(0.547m),46.000(46.000%)(2.786m),34.000(34.000%)(1.500m),17.000(21.250%)(0.000m),9.742(24.354%)(0.000m),19.000(47.500%)(0.964m),419.009,5107.218
558,1,-1.9827,0.3905,0.149,203,518,21,0,0.328,65,0.54,16529,250.42,0,0,11.624(14.530%)(0.000m),21.069(21.069%)(0.115m),51.278(51.278%)(3.351m),82.000(82.000%)(6.643m),63.000(78.750%)(4.607m),10.282(25.704%)(0.030m),40.000(100.000%)(3.214m),3221.642,8941.123
559,1,12.8196,0.6752,0.148,832,2202,236,163,0.327,100,0.72,16613,1004.46,1,1,18.312(22.890%)(0.000m),36.000(36.000%)(1.714m),37.000(37.000%)(1.821m),28.000(28.000%)(0.857m),24.000(30.000%)(0.429m),12.904(32.259%)(0.311m),26.000(65.000%)(1.714m),477.513,4357.678
560,1,1.2738,0.7317,0.151,516,1369,153,28,0.327,90,0.71,16665,617.96,0,0,14.111(17.639%)(0.000m),30.708(30.708%)(1.147m),19.314(19.314%)(0.000m),13.104(13.104%)(0.000m),9.525(11.907%)(0.000m),9.875(24.687%)(0.000m),12.857(32.142%)(0.306m),843.973,4747.273
561,1,-0.8571,0.7608,0.140,341,864,16,0,0.326,75,0.71,16700,398.91,0,0,12.635(15.794%)(0.000m),26.515(26.515%)(0.698m),60.000(60.000%)(4.286m),46.000(46.000%)(2.786m),34.000(42.500%)(1.500m),9.732(24.330%)(0.000m),40.000(100.000%)(3.214m),1029.997,5991.938
562,1,1.9595,0.7798,0.150,470,1322,64,40,0.325,95,0.71,16747,539.26,0,0,15.079(18.848%)(0.000m),32.000(32.000%)(1.286m),79.000(79.000%)(6.321m),15.000(15.000%)(0.000m),10.000(12.500%)(0.000m),10.558(26.394%)(0.060m),12.000(30.000%)(0.214m),155.386,5266.990
563,1,6.5800,0.9743,0.149,701,1921,101,137,0.325,100,0.89,16818,825.83,1,1,24.000(30.000%)(0.429m),34.000(34.000%)(1.500m),37.000(37.000%)(1.821m),31.000(31.000%)(1.179m),17.000(21.250%)(0.000m),18.268(45.669%)(0.886m),11.000(27.500%)(0.107m),240.809,4652.723
564,1,-2.3194,0.9418,0.137,285,722,38,0,0.324,70,0.89,16847,344.99,0,0,41.000(51.250%)(2.250m),46.000(46.000%)(2.786m),29.614(29.614%)(1.030m),16.574(16.574%)(0.000m),10.559(13.198%)(0.000m),40.000(100.000%)(3.214m),11.225(28.062%)(0.131m),965.719,5681.156
565,1,0.6247,0.9718,0.151,451,1238,125,35,0.323,90,0.88,16893,540.09,0,0,28.000(35.000%)(0.857m),41.000(41.000%)(2.250m),30.000(30.000%)(1.071m),22.000(22.000%)(0.214m),17.795(22.244%)(0.000m),22.000(55.000%)(1.286m),12.501(31.253%)(0.268m),0.000,3898.932
566,1,1.3850,0.9977,0.155,685,1814,147,66,0.323,95,0.88,16962,836.51,0,0,26.000(32.500%)(0.643m),60.000(60.000%)(4.286m),77.000(77.000%)(6.107m),40.586(40.586%)(2.206m),19.247(24.059%)(0.000m),25.000(62.500%)(1.607m),12.000(30.000%)(0.214m),2101.043,6063.129
567,1,2.0396,1.0088,0.159,654,1723,71,129,0.322,95,0.88,17028,769.64,0,0,13.000(16.250%)(0.000m),34.337(34.337%)(1.536m),64.000(64.000%)(4.714m),34.000(34.000%)(1.500m),27.000(33.750%)(0.750m),10.000(25.000%)(0.000m),24.000(60.000%)(1.500m),1093.355,5140.112
568,1,-0.7679,1.0331,0.162,349,869,86,19,0.321,75,0.88,17063,426.37,0,0,32.000(40.000%)(1.286m),34.000(34.000%)(1.500m),37.000(37.000%)(1.821m),24.986(24.986%)(0.534m),12.268(15.335%)(0.000m),40.000(100.000%)(3.214m),9.695(24.237%)(0.000m),1124.908,5787.078
569,1,2.6129,1.1789,0.150,286,729,43,23,0.321,75,0.88,17092,333.83,0,0,23.000(28.750%)(0.321m),24.000(24.000%)(0.429m),42.000(42.000%)(2.357m),67.000(67.000%)(5.036m),46.546(58.182%)(2.844m),40.000(100.000%)(3.214m),39.176(97.939%)(3.126m),0.000,4247.066
570,1,1.5761,1.1321,0.148,335,841,113,36,0.320,75,0.88,17126,397.29,0,0,26.000(32.500%)(0.643m),28.000(28.000%)(0.857m),28.157(28.157%)(0.874m),15.759(15.759%)(0.000m),10.039(12.549%)(0.000m),40.000(100.000%)(3.214m),10.673(26.681%)(0.072m),301.066,4647.743
571,1,-0.2285,1.0920,0.135,380,933,105,40,0.319,75,0.88,17164,431.66,0,0,23.000(28.750%)(0.321m),25.000(25.000%)(0.536m),30.000(30.000%)(1.071m),75.590(75.590%)(5.956m),41.702(52.128%)(2.325m),40.000(100.000%)(3.214m),36.888(92.219%)(2.881m),49.667,4720.608
572,1,0.1104,1.0955,0.137,276,694,16,0,0.319,70,0.87,17192,327.62,0,0,45.000(56.250%)(2.679m),50.000(50.000%)(3.214m),39.810(39.810%)(2.122m),19.075(19.075%)(0.000m),11.213(14.016%)(0.000m),40.000(100.000%)(3.214m),10.678(26.695%)(0.073m),1661.134,6559.713
573,1,3.0628,1.1643,0.145,677,1782,249,65,0.318,95,0.87,17260,806.71,0,0,15.000(18.750%)(0.000m),35.795(35.795%)(1.692m),36.000(36.000%)(1.714m),31.000(31.000%)(1.179m),30.000(37.500%)(1.071m),10.000(25.000%)(0.000m),23.000(57.500%)(1.393m),515.644,4471.315
574,1,4.2234,1.3129,0.156,425,1121,133,20,0.318,85,0.87,17303,505.05,0,0,12.554(15.693%)(0.000m),25.955(25.955%)(0.638m),50.000(50.000%)(3.214m),38.000(38.000%)(1.929m),29.000(36.250%)(0.964m),9.795(24.487%)(0.000m),31.000(77.500%)(2.250m),672.307,5081.529
575,1,2.7885,1.2712,0.152,484,1352,60,39,0.317,95,0.87,17352,590.50,0,0,19.176(23.970%)(0.000m),37.000(37.000%)(1.821m),53.000(53.000%)(3.536m),17.000(17.000%)(0.000m),11.000(13.750%)(0.000m),13.472(33.680%)(0.372m),11.000(27.500%)(0.107m),272.528,4187.407
576,1,0.6717,1.2377,0.147,353,878,89,10,0.316,75,0.87,17388,428.50,0,0,10.238(12.797%)(0.000m),16.339(16.339%)(0.000m),30.059(30.059%)(1.078m),35.000(35.000%)(1.607m),32.000(40.000%)(1.286m),10.620(26.551%)(0.066m),40.000(100.000%)(3.214m),654.429,5479.159
577,1,-0.9873,1.2358,0.151,491,1309,149,0,0.316,90,0.87,17438,551.56,0,0,13.732(17.166%)(0.000m),29.817(29.817%)(1.052m),19.045(19.045%)(0.000m),12.625(12.625%)(0.000m),9.011(11.263%)(0.000m),9.609(24.022%)(0.000m),11.698(29.245%)(0.182m),1065.925,4323.088
578,1,1.3141,1.2286,0.155,352,891,73,15,0.315,80,0.87,17474,399.37,0,0,31.000(38.750%)(1.179m),37.000(37.000%)(1.821m),44.000(44.000%)(2.571m),27.223(27.223%)(0.774m),12.847(16.059%)(0.000m),40.000(100.000%)(3.214m),9.769(24.423%)(0.000m),954.883,5301.855
579,1,0.0597,1.2377,0.155,322,834,30,6,0.314,75,0.86,17507,391.50,0,0,31.000(38.750%)(1.179m),43.000(43.000%)(2.464m),44.627(44.627%)(2.639m),19.425(19.425%)(0.000m),10.957(13.696%)(0.000m),33.000(82.500%)(2.464m),9.934(24.835%)(0.000m),649.916,5327.155
580,1,-1.6440,1.2500,0.159,514,1382,161,11,0.314,90,0.86,17559,629.41,0,0,31.844(39.805%)(1.269m),22.000(22.000%)(0.214m),20.000(20.000%)(0.000m),32.567(32.567%)(1.346m),15.116(18.895%)(0.000m),28.000(70.000%)(1.929m),10.589(26.473%)(0.063m),0.000,4910.481
581,1,0.0515,1.2833,0.158,506,1357,220,41,0.313,90,0.86,17610,611.99,0,0,14.711(18.389%)(0.000m),20.000(20.000%)(0.000m),22.000(22.000%)(0.214m),35.000(35.000%)(1.607m),30.000(37.500%)(1.071m),10.295(25.738%)(0.032m),28.000(70.000%)(1.929m),0.000,4743.395
582,1,-5.4306,1.1425,0.154,498,1353,199,18,0.312,90,0.86,17660,575.18,0,0,8.552(10.690%)(0.000m),10.893(10.893%)(0.000m),14.701(14.701%)(0.000m),23.000(23.000%)(0.321m),19.948(24.935%)(0.000m),13.986(34.965%)(0.427m),14.100(35.249%)(0.439m),58.232,6270.150
583,1,1.3162,1.1390,0.152,336,837,99,16,0.312,75,0.86,17694,396.42,0,0,10.304(12.880%)(0.000m),16.045(16.045%)(0.000m),28.279(28.279%)(0.887m),35.000(35.000%)(1.607m),32.000(40.000%)(1.286m),11.089(27.723%)(0.117m),40.000(100.000%)(3.214m),771.186,5706.361
584,1,-3.1065,1.1359,0.153,822,2117,184,121,0.311,95,0.86,17777,956.06,0,0,27.000(33.750%)(0.750m),30.000(30.000%)(1.071m),34.000(34.000%)(1.500m),35.852(35.852%)(1.698m),16.968(21.209%)(0.000m),22.677(56.694%)(1.358m),11.941(29.853%)(0.208m),627.749,5991.536
585,1,2.5584,1.2331,0.151,661,1752,191,72,0.311,95,0.85,17844,778.30,0,0,26.000(32.500%)(0.643m),47.000(47.000%)(2.893m),53.000(53.000%)(3.536m),41.140(41.140%)(2.265m),19.612(24.515%)(0.000m),18.000(45.000%)(0.857m),12.000(30.000%)(0.214m),1520.957,4620.077
586,1,-1.1571,1.1854,0.153,223,565,20,0,0.310,65,0.85,17867,266.21,0,0,59.000(73.750%)(4.179m),65.000(65.000%)(4.821m),30.025(30.025%)(1.074m),16.321(16.321%)(0.000m),10.226(12.783%)(0.000m),40.000(100.000%)(3.214m),10.608(26.521%)(0.065m),2054.781,7162.874
587,1,2.1930,1.2548,0.159,479,1297,256,32,0.309,90,0.85,17915,542.98,0,0,14.226(17.783%)(0.000m),24.000(24.000%)(0.429m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),30.000(37.500%)(1.071m),9.961(24.901%)(0.000m),28.000(70.000%)(1.929m),0.000,3593.699
588,1,3.6980,1.3160,0.156,881,2237,241,146,0.309,95,0.85,18004,1058.33,0,0,16.959(21.198%)(0.000m),35.937(35.937%)(1.708m),36.000(36.000%)(1.714m),33.000(33.000%)(1.393m),25.000(31.250%)(0.536m),11.931(29.827%)(0.207m),12.000(30.000%)(0.214m),1026.419,5248.592
589,1,11.9902,1.5120,0.160,863,2272,168,184,0.308,100,1.02,18091,1023.52,1,1,22.000(27.500%)(0.214m),38.000(38.000%)(1.929m),53.000(53.000%)(3.536m),33.374(33.374%)(1.433m),15.739(19.674%)(0.000m),17.000(42.500%)(0.750m),11.071(27.678%)(0.115m),1035.324,5020.602
590,1,-1.8403,1.4544,0.157,568,1526,182,34,0.308,95,1.02,18148,635.34,0,0,13.000(16.250%)(0.000m),25.000(25.000%)(0.536m),42.000(42.000%)(2.357m),32.000(32.000%)(1.286m),15.076(18.846%)(0.000m),10.000(25.000%)(0.000m),10.563(26.407%)(0.060m),129.896,4517.043
591,1,2.0561,1.4831,0.153,392,981,75,34,0.307,80,1.02,18188,445.08,0,0,26.000(32.500%)(0.643m),30.000(30.000%)(1.071m),36.000(36.000%)(1.714m),19.556(19.556%)(0.000m),11.031(13.789%)(0.000m),40.000(100.000%)(3.214m),10.001(25.003%)(0.000m),432.849,6109.172
592,1,-3.8319,1.0805,0.172,643,1719,78,202,0.306,95,1.01,18253,748.64,0,0,18.726(23.408%)(0.000m),39.166(39.166%)(2.053m),61.000(61.000%)(4.393m),31.000(31.000%)(1.179m),15.000(18.750%)(0.000m),11.000(27.500%)(0.107m),11.000(27.500%)(0.107m),376.045,3589.622
593,1,3.2564,1.1307,0.159,386,983,67,67,0.306,80,1.01,18292,481.72,0,0,11.323(14.154%)(0.000m),20.525(20.525%)(0.056m),46.000(46.000%)(2.786m),26.000(26.000%)(0.643m),23.000(28.750%)(0.321m),10.016(25.040%)(0.002m),26.000(65.000%)(1.714m),312.437,5071.050
594,1,-2.2450,1.1313,0.171,655,1743,219,115,0.305,95,1.01,18358,750.63,0,0,15.969(19.962%)(0.000m),34.366(34.366%)(1.539m),40.000(40.000%)(2.143m),32.000(32.000%)(1.286m),15.000(18.750%)(0.000m),11.000(27.500%)(0.107m),11.000(27.500%)(0.107m),257.030,5062.022
595,1,14.5770,1.3773,0.151,746,2017,90,93,0.304,100,1.18,18433,874.25,1,1,17.696(22.120%)(0.000m),37.756(37.756%)(1.902m),53.000(53.000%)(3.536m),46.000(46.000%)(2.786m),29.000(36.250%)(0.964m),12.418(31.046%)(0.259m),24.000(60.000%)(1.500m),472.077,4634.817
596,1,-0.8584,1.3578,0.162,732,1901,231,183,0.304,95,1.17,18507,854.93,0,0,17.350(21.688%)(0.000m),35.813(35.813%)(1.694m),40.000(40.000%)(2.143m),32.000(32.000%)(1.286m),11.000(13.750%)(0.000m),12.238(30.596%)(0.240m),11.000(27.500%)(0.107m),413.879,5539.352
597,1,-2.9000,1.2857,0.162,555,1587,183,84,0.303,95,1.17,18563,629.70,0,0,25.000(31.250%)(0.536m),71.000(71.000%)(5.464m),29.540(29.540%)(1.022m),16.533(16.533%)(0.000m),10.532(13.166%)(0.000m),17.000(42.500%)(0.750m),9.963(24.907%)(0.000m),266.417,7827.865
598,1,1.3965,1.2869,0.156,350,867,34,0,0.303,75,1.17,18598,405.89,0,0,37.000(46.250%)(1.821m),48.000(48.000%)(3.000m),34.574(34.574%)(1.561m),17.897(17.897%)(0.000m),10.924(13.655%)(0.000m),40.000(100.000%)(3.214m),10.924(27.310%)(0.099m),1970.108,7175.705
599,1,3.4924,1.3203,0.173,640,1704,94,114,0.302,95,1.17,18662,779.65,0,0,15.277(19.096%)(0.000m),32.859(32.859%)(1.378m),63.000(63.000%)(4.607m),54.000(54.000%)(3.643m),11.000(13.750%)(0.000m),10.708(26.771%)(0.076m),12.000(30.000%)(0.214m),1496.401,4544.620
600,1,-7.7103,1.1480,0.164,493,1341,34,87,0.301,90,1.17,18712,571.56,0,0,24.521(30.651%)(0.484m),33.000(33.000%)(1.393m),39.000(39.000%)(2.036m),28.000(28.000%)(0.857m),21.000(26.250%)(0.107m),17.330(43.326%)(0.785m),20.000(50.000%)(1.071m),1033.689,6329.477
601,1,-1.2811,1.1691,0.177,501,1365,47,62,0.301,90,1.16,18763,605.27,0,0,20.690(25.862%)(0.074m),36.000(36.000%)(1.714m),44.000(44.000%)(2.571m),27.000(27.000%)(0.750m),13.000(16.250%)(0.000m),14.565(36.413%)(0.489m),20.000(50.000%)(1.071m),466.750,4272.969
602,1,4.3756,1.2380,0.155,642,1705,184,54,0.300,95,1.16,18828,741.47,0,0,14.000(17.500%)(0.000m),38.000(38.000%)(1.929m),46.000(46.000%)(2.786m),33.839(33.839%)(1.483m),15.810(19.763%)(0.000m),10.000(25.000%)(0.000m),11.086(27.714%)(0.116m),668.463,4397.110
603,1,1.2954,1.2084,0.165,554,1501,132,81,0.300,95,1.16,18884,687.99,0,0,17.298(21.623%)(0.000m),36.113(36.113%)(1.726m),48.000(48.000%)(3.000m),21.000(21.000%)(0.107m),12.000(15.000%)(0.000m),12.177(30.443%)(0.233m),11.000(27.500%)(0.107m),448.752,4015.036
604,1,-5.3947,1.0527,0.146,124,305,19,0,0.299,50,1.16,18897,141.49,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),60.366(60.366%)(4.325m),22.837(22.837%)(0.304m),12.007(15.009%)(0.000m),40.000(100.000%)(3.214m),10.106(25.265%)(0.011m),7910.184,13987.219
605,1,0.6552,1.0395,0.177,412,1046,77,13,0.298,80,1.16,18939,493.50,0,0,12.407(15.509%)(0.000m),24.905(24.905%)(0.525m),46.000(46.000%)(2.786m),38.000(38.000%)(1.929m),31.000(38.750%)(1.179m),9.930(24.825%)(0.000m),29.000(72.500%)(2.036m),675.135,5647.120
606,1,14.9933,1.3554,0.157,597,1699,57,79,0.298,100,1.32,18999,706.03,1,1,18.690(23.363%)(0.000m),39.448(39.448%)(2.084m),60.000(60.000%)(4.286m),46.000(46.000%)(2.786m),20.000(25.000%)(0.000m),13.171(32.926%)(0.340m),14.000(35.000%)(0.429m),802.902,4393.168
607,1,2.3836,1.3770,0.168,635,1651,198,41,0.297,95,1.32,19063,749.55,0,0,13.000(16.250%)(0.000m),24.000(24.000%)(0.429m),52.000(52.000%)(3.429m),30.626(30.626%)(1.138m),14.102(17.627%)(0.000m),31.000(77.500%)(2.250m),9.867(24.668%)(0.000m),992.316,5916.544
608,1,-0.3351,1.4099,0.166,703,1849,99,146,0.297,95,1.32,19134,841.95,0,0,34.000(42.500%)(1.500m),53.000(53.000%)(3.536m),56.000(56.000%)(3.857m),41.687(41.687%)(2.324m),19.922(24.903%)(0.000m),11.000(27.500%)(0.107m),14.092(35.229%)(0.438m),1347.913,5684.455
609,1,0.8260,1.1700,0.180,564,1586,111,110,0.296,95,1.31,19191,650.36,0,0,8.525(10.656%)(0.000m),11.086(11.086%)(0.000m),15.299(15.299%)(0.000m),27.730(27.730%)(0.828m),17.000(21.250%)(0.000m),12.139(30.348%)(0.229m),12.000(30.000%)(0.214m),194.927,5072.439
610,1,-1.7990,1.1086,0.175,664,1724,152,54,0.295,95,1.31,19258,783.50,0,0,19.105(23.881%)(0.000m),40.538(40.538%)(2.201m),40.000(40.000%)(2.143m),23.000(23.000%)(0.321m),12.000(15.000%)(0.000m),13.428(33.570%)(0.367m),27.000(67.500%)(1.821m),855.369,4508.817
611,1,2.7830,1.1814,0.165,349,895,77,20,0.295,80,1.31,19293,395.90,0,0,31.000(38.750%)(1.179m),42.000(42.000%)(2.357m),50.000(50.000%)(3.214m),21.611(21.611%)(0.173m),11.786(14.732%)(0.000m),31.000(77.500%)(2.250m),10.297(25.742%)(0.032m),1062.439,5376.712
612,1,-4.9949,1.0423,0.160,221,547,24,0,0.294,65,1.31,19316,268.33,0,0,11.433(14.291%)(0.000m),20.723(20.723%)(0.077m),50.434(50.434%)(3.261m),88.000(88.000%)(7.286m),52.405(65.506%)(3.472m),10.113(25.282%)(0.012m),38.197(95.492%)(3.021m),5089.998,9770.023
613,1,1.6424,0.9435,0.163,431,1107,82,77,0.294,85,1.31,19360,516.93,0,0,11.640(14.550%)(0.000m),20.862(20.862%)(0.092m),42.000(42.000%)(2.357m),38.000(38.000%)(1.929m),23.000(28.750%)(0.321m),10.424(26.059%)(0.045m),17.000(42.500%)(0.750m),1020.539,4923.428
614,1,-2.7988,0.9340,0.158,611,1606,116,61,0.293,95,1.30,19422,735.71,0,0,12.000(15.000%)(0.000m),21.000(21.000%)(0.107m),38.000(38.000%)(1.929m),32.000(32.000%)(1.286m),30.000(37.500%)(1.071m),14.758(36.896%)(0.510m),26.000(65.000%)(1.714m),773.192,5484.110
615,1,1.6211,0.9539,0.176,273,697,18,0,0.293,70,1.30,19450,320.32,0,0,11.395(14.244%)(0.000m),19.987(19.987%)(0.000m),44.732(44.732%)(2.650m),58.000(58.000%)(4.071m),46.000(57.500%)(2.786m),10.459(26.148%)(0.049m),40.000(100.000%)(3.214m),1939.467,5743.485
616,1,14.2994,1.2122,0.168,694,1907,195,90,0.292,100,1.46,19520,790.80,1,1,19.464(24.330%)(0.000m),40.000(40.000%)(2.143m),41.000(41.000%)(2.250m),29.000(29.000%)(0.964m),25.000(31.250%)(0.536m),13.726(34.315%)(0.399m),18.000(45.000%)(0.857m),342.814,4792.044
617,1,1.4104,1.1996,0.169,501,1354,184,18,0.291,90,1.46,19571,571.21,0,0,8.414(10.518%)(0.000m),10.557(10.557%)(0.000m),14.029(14.029%)(0.000m),23.262(23.262%)(0.349m),19.145(23.931%)(0.000m),14.383(35.957%)(0.470m),13.486(33.716%)(0.374m),245.855,4620.950
618,1,1.2904,1.2408,0.156,284,716,16,0,0.291,70,1.46,19600,348.50,0,0,9.978(12.473%)(0.000m),15.792(15.792%)(0.000m),28.623(28.623%)(0.924m),55.000(55.000%)(3.750m),46.000(57.500%)(2.786m),10.479(26.197%)(0.051m),40.000(100.000%)(3.214m),1458.769,5904.362
619,1,3.2006,1.2525,0.153,548,1523,136,67,0.290,95,1.45,19655,649.84,0,0,18.173(22.716%)(0.000m),38.620(38.620%)(1.995m),59.000(59.000%)(4.179m),53.000(53.000%)(3.536m),29.000(36.250%)(0.964m),12.769(31.922%)(0.297m),21.000(52.500%)(1.179m),544.021,4872.284
620,1,6.5527,1.3520,0.161,584,1580,10,77,0.290,95,1.45,19714,708.71,0,0,24.853(31.067%)(0.520m),51.697(51.697%)(3.396m),59.000(59.000%)(4.179m),32.000(32.000%)(1.286m),19.000(23.750%)(0.000m),17.640(44.099%)(0.819m),11.000(27.500%)(0.107m),526.344,4679.827
