episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
951,1,18.3462,10.4447,0.223,434,1341,15,47,0.149,100,13.99,33007,696.00,5,1,27.000(33.750%)(0.750m),36.000(36.000%)(1.714m),46.000(46.000%)(2.786m),49.367(49.367%)(3.146m),23.538(29.423%)(0.379m),22.000(55.000%)(1.286m),16.614(41.535%)(0.709m),353.273,2938.848
952,1,-0.5780,10.1840,0.187,183,546,18,2,0.149,70,13.97,33026,256.85,0,0,32.000(40.000%)(1.286m),61.000(61.000%)(4.393m),49.984(49.984%)(3.213m),20.538(20.538%)(0.058m),11.330(14.163%)(0.000m),28.000(70.000%)(1.929m),10.022(25.056%)(0.002m),945.770,3819.741
953,1,19.3768,10.2740,0.188,423,1317,29,20,0.149,100,14.06,33069,553.96,1,1,29.000(36.250%)(0.964m),54.000(54.000%)(3.643m),66.000(66.000%)(4.929m),45.079(45.079%)(2.687m),21.355(26.694%)(0.145m),21.000(52.500%)(1.179m),15.035(37.588%)(0.539m),788.173,3075.041
954,1,17.5742,10.4051,0.199,463,1404,9,98,0.148,100,14.15,33116,483.02,2,1,24.000(30.000%)(0.429m),46.000(46.000%)(2.786m),54.000(54.000%)(3.643m),50.840(50.840%)(3.304m),24.264(30.330%)(0.457m),19.000(47.500%)(0.964m),17.137(42.842%)(0.765m),650.689,3217.150
955,1,-0.6656,10.1462,0.185,229,610,21,0,0.148,70,14.14,33139,269.19,0,0,35.000(43.750%)(1.607m),43.000(43.000%)(2.464m),20.372(20.372%)(0.040m),13.282(13.282%)(0.000m),9.360(11.700%)(0.000m),40.000(100.000%)(3.214m),11.845(29.611%)(0.198m),597.961,4401.846
956,1,-1.0466,9.8074,0.199,191,537,29,2,0.148,70,14.12,33159,287.59,0,0,33.000(41.250%)(1.393m),45.000(45.000%)(2.679m),51.976(51.976%)(3.426m),20.686(20.686%)(0.074m),11.281(14.102%)(0.000m),40.000(100.000%)(3.214m),9.856(24.641%)(0.000m),601.526,3992.642
957,1,19.5455,10.1829,0.208,434,1341,0,31,0.148,100,14.21,33203,544.59,1,1,29.000(36.250%)(0.964m),48.000(48.000%)(3.000m),62.000(62.000%)(4.500m),51.901(51.901%)(3.418m),24.784(30.980%)(0.513m),22.000(55.000%)(1.286m),17.511(43.776%)(0.805m),520.736,3421.424
958,1,15.5369,10.4971,0.214,446,1368,70,33,0.147,100,14.30,33248,731.89,2,1,23.000(28.750%)(0.321m),35.000(35.000%)(1.607m),43.000(43.000%)(2.464m),41.677(41.677%)(2.323m),19.649(24.561%)(0.000m),22.000(55.000%)(1.286m),13.821(34.552%)(0.409m),325.142,2795.304
959,1,1.8352,10.2068,0.212,396,1172,50,85,0.147,95,14.29,33288,523.80,0,0,26.461(33.077%)(0.692m),55.246(55.246%)(3.776m),46.000(46.000%)(2.786m),31.000(31.000%)(1.179m),15.000(18.750%)(0.000m),18.724(46.811%)(0.935m),10.000(25.000%)(0.000m),197.367,3368.164
960,1,13.1359,10.4684,0.210,425,1324,75,80,0.147,100,14.37,33331,580.56,1,1,22.000(27.500%)(0.214m),45.000(45.000%)(2.679m),68.000(68.000%)(5.143m),37.000(37.000%)(1.821m),20.706(25.882%)(0.076m),16.000(40.000%)(0.643m),14.570(36.424%)(0.490m),216.507,2741.522
961,1,1.8763,10.1739,0.198,413,1211,100,81,0.146,95,14.36,33373,568.54,0,0,14.000(17.500%)(0.000m),42.000(42.000%)(2.357m),47.000(47.000%)(2.893m),37.444(37.444%)(1.869m),17.538(21.923%)(0.000m),10.000(25.000%)(0.000m),12.306(30.765%)(0.247m),758.601,3818.110
962,1,15.8429,10.1874,0.197,466,1411,17,28,0.146,100,14.45,33420,697.32,1,1,25.000(31.250%)(0.536m),39.000(39.000%)(2.036m),57.000(57.000%)(3.964m),46.837(46.837%)(2.875m),22.244(27.805%)(0.240m),23.000(57.500%)(1.393m),15.673(39.183%)(0.608m),394.275,3060.666
963,1,0.2842,9.9447,0.198,211,589,47,14,0.146,70,14.43,33442,376.92,0,0,12.761(15.952%)(0.000m),26.796(26.796%)(0.728m),39.000(39.000%)(2.036m),33.000(33.000%)(1.393m),29.000(36.250%)(0.964m),9.830(24.574%)(0.000m),40.000(100.000%)(3.214m),335.284,3442.248
964,1,17.8941,10.0473,0.211,501,1488,89,85,0.145,100,14.52,33493,822.43,1,1,20.518(25.647%)(0.055m),31.000(31.000%)(1.179m),24.000(24.000%)(0.429m),22.000(22.000%)(0.214m),22.000(27.500%)(0.214m),14.497(36.242%)(0.482m),18.000(45.000%)(0.857m),42.992,3948.035
965,1,0.8735,9.7607,0.197,184,510,39,29,0.145,65,14.51,33512,261.39,0,0,40.764(50.954%)(2.225m),70.755(70.755%)(5.438m),30.000(30.000%)(1.071m),26.000(26.000%)(0.643m),22.000(27.500%)(0.214m),37.878(94.694%)(2.987m),40.000(100.000%)(3.214m),36.147,3188.387
966,1,15.7597,9.6853,0.202,432,1337,0,62,0.145,100,14.60,33556,576.90,1,1,25.000(31.250%)(0.536m),49.000(49.000%)(3.107m),60.000(60.000%)(4.286m),49.917(49.917%)(3.205m),23.789(29.736%)(0.406m),20.000(50.000%)(1.071m),16.791(41.977%)(0.728m),507.741,2880.014
967,1,0.3767,9.3489,0.194,191,572,22,0,0.145,70,14.58,33576,314.73,0,0,32.000(40.000%)(1.286m),54.000(54.000%)(3.643m),68.000(68.000%)(5.143m),25.773(25.773%)(0.619m),12.466(15.583%)(0.000m),28.000(70.000%)(1.929m),9.726(24.315%)(0.000m),647.323,3508.073
968,1,18.0939,9.4969,0.203,421,1313,8,66,0.144,100,14.67,33619,588.73,1,1,25.000(31.250%)(0.536m),42.000(42.000%)(2.357m),52.000(52.000%)(3.429m),46.000(46.000%)(2.786m),24.617(30.771%)(0.495m),19.000(47.500%)(0.964m),17.400(43.501%)(0.793m),365.250,2720.354
969,1,17.5174,9.8521,0.194,429,1331,43,55,0.144,100,14.76,33662,586.04,2,1,27.000(33.750%)(0.750m),34.000(34.000%)(1.500m),52.000(52.000%)(3.429m),38.164(38.164%)(1.946m),17.871(22.339%)(0.000m),21.000(52.500%)(1.179m),12.545(31.363%)(0.273m),267.417,2841.269
970,1,-0.3215,9.4928,0.204,341,1048,30,70,0.144,90,14.74,33697,506.46,0,0,25.778(32.223%)(0.619m),43.000(43.000%)(2.464m),47.000(47.000%)(2.893m),36.000(36.000%)(1.714m),12.000(15.000%)(0.000m),18.230(45.575%)(0.882m),10.000(25.000%)(0.000m),173.727,2628.740
971,1,20.0413,9.8540,0.196,414,1299,9,47,0.143,100,14.83,33739,554.35,1,1,24.825(31.031%)(0.517m),51.983(51.983%)(3.427m),50.000(50.000%)(3.214m),38.000(38.000%)(1.929m),24.000(30.000%)(0.429m),17.540(43.851%)(0.808m),21.000(52.500%)(1.179m),238.279,2863.456
972,1,9.1104,9.7147,0.208,435,1346,38,99,0.143,100,14.92,33783,570.36,2,1,21.000(26.250%)(0.107m),37.000(37.000%)(1.821m),50.000(50.000%)(3.214m),53.660(53.660%)(3.606m),25.666(32.082%)(0.607m),15.000(37.500%)(0.536m),18.149(45.372%)(0.873m),223.681,3412.439
973,1,12.3275,9.6561,0.216,465,1409,5,95,0.143,100,15.01,33830,697.96,3,1,25.000(31.250%)(0.536m),58.000(58.000%)(4.071m),56.000(56.000%)(3.857m),34.000(34.000%)(1.500m),25.777(32.222%)(0.619m),18.000(45.000%)(0.857m),18.229(45.573%)(0.882m),195.230,3496.507
974,1,11.8583,9.8730,0.218,452,1382,20,161,0.143,100,15.09,33876,538.55,4,1,31.062(38.828%)(1.185m),50.000(50.000%)(3.214m),48.000(48.000%)(3.000m),41.000(41.000%)(2.250m),27.000(33.750%)(0.750m),22.086(55.216%)(1.295m),18.000(45.000%)(0.857m),564.305,2893.812
975,1,14.7667,9.8202,0.222,478,1439,67,37,0.142,100,15.18,33924,760.40,5,1,31.000(38.750%)(1.179m),48.000(48.000%)(3.000m),58.000(58.000%)(4.071m),34.609(34.609%)(1.565m),16.201(20.251%)(0.000m),22.000(55.000%)(1.286m),11.367(28.417%)(0.146m),689.605,3921.176
976,1,3.4472,9.6232,0.202,368,1097,17,45,0.142,90,15.16,33961,461.66,0,0,13.000(16.250%)(0.000m),26.000(26.000%)(0.643m),53.000(53.000%)(3.536m),48.097(48.097%)(3.010m),23.596(29.496%)(0.385m),10.000(25.000%)(0.000m),16.705(41.762%)(0.718m),449.315,3479.940
977,1,20.0148,9.6919,0.193,492,1470,53,20,0.142,100,15.25,34011,615.43,1,1,19.908(24.885%)(0.000m),41.817(41.817%)(2.338m),49.000(49.000%)(3.107m),41.000(41.000%)(2.250m),33.000(41.250%)(1.393m),14.000(35.001%)(0.429m),21.000(52.500%)(1.179m),549.244,3791.844
978,1,18.3723,10.0503,0.209,449,1374,4,30,0.141,100,15.34,34056,549.89,2,1,24.167(30.209%)(0.447m),49.141(49.141%)(3.122m),57.000(57.000%)(3.964m),46.000(46.000%)(2.786m),26.000(32.500%)(0.643m),17.099(42.747%)(0.761m),23.000(57.500%)(1.393m),583.851,3226.027
979,1,14.6694,10.3589,0.196,504,1498,144,55,0.141,100,15.42,34107,704.15,3,1,19.015(23.769%)(0.000m),40.016(40.016%)(2.145m),28.000(28.000%)(0.857m),25.000(25.000%)(0.536m),24.000(30.000%)(0.429m),13.401(33.502%)(0.364m),23.000(57.500%)(1.393m),176.327,3862.464
980,1,15.4906,10.6609,0.205,437,1350,44,39,0.141,100,15.51,34151,582.30,4,1,26.000(32.500%)(0.643m),43.000(43.000%)(2.464m),53.000(53.000%)(3.536m),46.301(46.301%)(2.818m),22.017(27.522%)(0.216m),23.000(57.500%)(1.393m),15.519(38.799%)(0.591m),484.008,2912.417
981,1,14.9292,10.7323,0.223,447,1371,57,59,0.141,100,15.60,34196,548.93,5,1,25.000(31.250%)(0.536m),37.000(37.000%)(1.821m),48.000(48.000%)(3.000m),36.985(36.985%)(1.820m),17.255(21.569%)(0.000m),18.000(45.000%)(0.857m),12.098(30.246%)(0.225m),398.778,2908.542
982,1,19.6128,11.1132,0.209,456,1389,45,19,0.140,100,15.68,34242,619.02,6,1,26.000(32.500%)(0.643m),33.000(33.000%)(1.393m),51.000(51.000%)(3.321m),47.006(47.006%)(2.894m),22.329(27.911%)(0.250m),23.000(57.500%)(1.393m),15.734(39.336%)(0.614m),215.352,3069.604
983,1,1.0720,11.1645,0.212,362,1106,123,40,0.140,95,15.67,34279,502.33,0,0,28.000(35.000%)(0.857m),54.000(54.000%)(3.643m),86.000(86.000%)(7.071m),34.536(34.536%)(1.557m),15.000(18.750%)(0.000m),27.000(67.500%)(1.821m),10.000(25.000%)(0.000m),812.736,3621.250
984,1,17.6360,11.2010,0.224,416,1302,0,38,0.140,100,15.75,34321,623.54,1,1,32.000(40.000%)(1.286m),61.000(61.000%)(4.393m),86.000(86.000%)(7.071m),57.111(57.111%)(3.976m),27.390(34.238%)(0.792m),18.000(45.000%)(0.857m),19.401(48.502%)(1.007m),812.736,3418.053
985,1,11.9227,11.1626,0.203,436,1347,9,78,0.139,100,15.84,34365,655.94,2,1,30.328(37.910%)(1.107m),58.000(58.000%)(4.071m),64.000(64.000%)(4.714m),39.000(39.000%)(2.036m),19.000(23.750%)(0.000m),21.554(53.886%)(1.238m),14.000(35.000%)(0.429m),569.074,3393.800
986,1,0.2096,10.8031,0.222,173,497,14,0,0.139,65,15.82,34383,196.65,0,0,37.000(46.250%)(1.821m),45.000(45.000%)(2.679m),50.879(50.879%)(3.308m),20.906(20.906%)(0.097m),11.533(14.417%)(0.000m),40.000(100.000%)(3.214m),10.202(25.505%)(0.022m),461.892,3852.707
987,1,13.1009,11.0270,0.198,466,1413,71,72,0.139,100,15.91,34430,648.32,1,1,13.836(17.295%)(0.000m),29.997(29.997%)(1.071m),49.000(49.000%)(3.107m),39.000(39.000%)(2.036m),24.000(30.000%)(0.429m),9.687(24.218%)(0.000m),19.000(47.500%)(0.964m),209.908,2644.382
988,1,-0.5019,10.7294,0.191,172,483,43,15,0.139,65,15.89,34448,263.35,0,0,60.381(75.476%)(4.327m),56.000(56.000%)(3.857m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),24.000(30.000%)(0.429m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,4246.565
989,1,-0.2896,10.4393,0.217,190,559,49,0,0.138,70,15.87,34467,219.20,0,0,41.000(51.250%)(2.250m),57.000(57.000%)(3.964m),84.524(84.524%)(6.913m),26.078(26.078%)(0.651m),12.614(15.767%)(0.000m),32.000(80.000%)(2.357m),9.841(24.603%)(0.000m),733.852,3942.308
990,1,-0.7996,10.0919,0.190,161,472,23,0,0.138,65,15.86,34484,278.26,0,0,44.000(55.000%)(2.571m),61.000(61.000%)(4.393m),86.000(86.000%)(7.071m),25.160(25.160%)(0.553m),12.354(15.442%)(0.000m),40.000(100.000%)(3.214m),9.762(24.406%)(0.000m),812.736,4035.796
991,1,18.6570,10.0675,0.210,419,1308,8,35,0.138,100,15.94,34526,601.50,1,1,26.000(32.500%)(0.643m),42.000(42.000%)(2.357m),52.000(52.000%)(3.429m),51.368(51.368%)(3.361m),24.528(30.660%)(0.485m),22.000(55.000%)(1.286m),17.336(43.341%)(0.786m),365.250,2841.580
992,1,15.8036,10.1394,0.202,430,1335,0,58,0.138,100,16.03,34569,659.81,2,1,28.000(35.000%)(0.857m),47.000(47.000%)(2.893m),62.000(62.000%)(4.500m),49.538(49.538%)(3.165m),23.599(29.498%)(0.386m),22.000(55.000%)(1.286m),16.653(41.633%)(0.713m),466.396,3267.886
993,1,0.9663,10.1760,0.206,146,427,17,12,0.137,60,16.01,34584,192.64,0,0,50.807(63.509%)(3.301m),98.249(98.249%)(8.384m),43.000(43.000%)(2.464m),23.000(23.000%)(0.321m),24.000(30.000%)(0.429m),39.640(99.100%)(3.176m),40.000(100.000%)(3.214m),0.000,3055.180
994,1,-0.3329,10.1713,0.200,168,477,0,10,0.137,65,16.00,34601,191.48,0,0,23.000(28.750%)(0.321m),30.000(30.000%)(1.071m),80.000(80.000%)(6.429m),80.102(80.102%)(6.439m),42.474(53.092%)(2.408m),40.000(100.000%)(3.214m),30.587(76.467%)(2.206m),1174.597,4180.551
995,1,15.4243,10.4982,0.193,486,1457,105,113,0.137,100,16.08,34650,601.64,1,1,14.103(17.629%)(0.000m),30.434(30.434%)(1.118m),27.000(27.000%)(0.750m),24.000(24.000%)(0.429m),22.000(27.500%)(0.214m),9.881(24.704%)(0.000m),17.000(42.500%)(0.750m),48.339,2872.665
996,1,12.1578,10.7215,0.209,423,1319,0,70,0.136,100,16.16,34693,621.26,2,1,26.636(33.295%)(0.711m),54.000(54.000%)(3.643m),68.000(68.000%)(5.143m),58.352(58.352%)(4.109m),28.007(35.009%)(0.858m),19.000(47.500%)(0.964m),19.851(49.627%)(1.055m),672.932,3071.178
997,1,2.9465,10.3948,0.193,318,899,71,45,0.136,85,16.15,34725,440.52,0,0,11.666(14.582%)(0.000m),21.646(21.646%)(0.176m),50.000(50.000%)(3.214m),36.000(36.000%)(1.714m),22.000(27.500%)(0.214m),10.066(25.166%)(0.007m),20.000(50.000%)(1.071m),301.399,3911.366
998,1,18.9280,10.4581,0.204,417,1304,0,32,0.136,100,16.23,34767,539.67,1,1,25.117(31.397%)(0.548m),52.567(52.567%)(3.489m),65.000(65.000%)(4.821m),51.000(51.000%)(3.321m),27.000(33.750%)(0.750m),17.752(44.380%)(0.831m),22.000(55.000%)(1.286m),543.878,3051.103
999,1,16.5429,10.5063,0.199,430,1334,44,1,0.136,100,16.32,34810,632.39,2,1,34.000(42.500%)(1.500m),57.000(57.000%)(3.964m),83.000(83.000%)(6.750m),39.181(39.181%)(2.055m),18.370(22.962%)(0.000m),24.000(60.000%)(1.500m),12.895(32.238%)(0.310m),717.310,3661.828
1000,1,13.7330,10.4615,0.199,414,1299,31,54,0.135,100,16.40,34852,521.32,3,1,21.877(27.346%)(0.201m),37.000(37.000%)(1.821m),55.000(55.000%)(3.750m),57.000(57.000%)(3.964m),31.000(38.750%)(1.179m),15.409(38.523%)(0.580m),17.000(42.500%)(0.750m),258.874,2911.824
1001,1,-0.1551,10.0915,0.231,184,525,26,8,0.135,65,16.38,34871,226.95,0,0,11.370(14.212%)(0.000m),19.735(19.735%)(0.000m),43.092(43.092%)(2.474m),37.000(37.000%)(1.821m),31.000(38.750%)(1.179m),10.565(26.412%)(0.061m),40.000(100.000%)(3.214m),319.479,3440.816
1002,1,1.4713,10.1325,0.222,219,619,30,15,0.135,70,16.37,34893,333.56,0,0,12.463(15.579%)(0.000m),25.767(25.767%)(0.618m),50.000(50.000%)(3.214m),38.000(38.000%)(1.929m),28.000(35.000%)(0.857m),9.724(24.310%)(0.000m),32.000(80.000%)(2.357m),349.900,3701.569
1003,1,9.9434,9.9438,0.201,429,1334,38,138,0.135,100,16.45,34936,504.65,1,1,26.006(32.508%)(0.644m),40.000(40.000%)(2.143m),52.000(52.000%)(3.429m),41.000(41.000%)(2.250m),18.000(22.500%)(0.000m),18.395(45.988%)(0.899m),13.000(32.500%)(0.321m),315.197,2661.218
1004,1,14.3827,9.8800,0.233,454,1385,0,112,0.134,100,16.53,34982,615.72,2,1,24.000(30.000%)(0.429m),51.000(51.000%)(3.321m),68.000(68.000%)(5.143m),46.000(46.000%)(2.786m),24.066(30.083%)(0.436m),19.000(47.500%)(0.964m),16.991(42.478%)(0.749m),435.910,3688.989
1005,1,13.4160,10.1616,0.209,493,1473,82,152,0.134,100,16.62,35032,711.71,3,1,22.283(27.853%)(0.245m),40.000(40.000%)(2.143m),28.000(28.000%)(0.857m),25.000(25.000%)(0.536m),23.000(28.750%)(0.321m),15.784(39.459%)(0.620m),16.000(40.000%)(0.643m),176.209,3504.325
1006,1,16.8867,10.5203,0.213,414,1299,0,80,0.134,100,16.70,35074,568.10,4,1,28.000(35.000%)(0.857m),50.000(50.000%)(3.214m),64.000(64.000%)(4.714m),49.000(49.000%)(3.107m),23.377(29.221%)(0.362m),20.000(50.000%)(1.071m),16.493(41.232%)(0.696m),490.168,2833.641
1007,1,12.5098,10.3795,0.199,422,1317,20,160,0.133,100,16.78,35117,618.39,5,1,21.000(26.250%)(0.107m),61.546(61.546%)(4.451m),78.000(78.000%)(6.214m),47.000(47.000%)(2.893m),24.000(30.000%)(0.429m),15.000(37.500%)(0.536m),17.000(42.500%)(0.750m),528.090,3169.455
1008,1,14.2318,10.3534,0.216,454,1385,39,86,0.133,100,16.87,35163,592.51,6,1,23.000(28.750%)(0.321m),35.000(35.000%)(1.607m),51.000(51.000%)(3.321m),41.681(41.681%)(2.323m),19.684(24.605%)(0.000m),20.000(50.000%)(1.071m),13.843(34.607%)(0.412m),278.472,3021.262
1009,1,-0.0628,10.3155,0.196,191,554,14,0,0.133,70,16.85,35183,288.53,0,0,34.000(42.500%)(1.500m),59.000(59.000%)(4.179m),74.000(74.000%)(5.786m),25.486(25.486%)(0.588m),12.514(15.642%)(0.000m),33.000(82.500%)(2.464m),9.889(24.721%)(0.000m),726.432,4260.872
1010,1,13.3074,10.3189,0.241,435,1345,90,89,0.133,100,16.93,35227,592.80,1,1,26.000(32.500%)(0.643m),54.000(54.000%)(3.643m),66.000(66.000%)(4.929m),33.000(33.000%)(1.393m),18.721(23.401%)(0.000m),19.000(47.500%)(0.964m),13.148(32.870%)(0.337m),108.785,2896.706
1011,1,13.7018,10.5554,0.204,433,1341,25,95,0.132,100,17.01,35271,659.00,2,1,22.017(27.521%)(0.216m),45.512(45.512%)(2.733m),80.000(80.000%)(6.429m),54.000(54.000%)(3.643m),27.000(33.750%)(0.750m),15.525(38.813%)(0.592m),19.000(47.500%)(0.964m),818.479,3664.140
1012,1,3.3854,10.3063,0.207,315,959,0,21,0.132,90,17.00,35303,418.04,0,0,13.000(16.250%)(0.000m),21.000(21.000%)(0.107m),60.000(60.000%)(4.286m),51.499(51.499%)(3.375m),24.582(30.728%)(0.491m),26.000(65.000%)(1.714m),17.365(43.412%)(0.789m),515.325,2993.176
1013,1,15.2892,10.6064,0.198,427,1328,13,90,0.132,100,17.08,35346,559.97,1,1,25.442(31.802%)(0.583m),53.213(53.213%)(3.559m),50.000(50.000%)(3.214m),38.000(38.000%)(1.929m),23.000(28.750%)(0.321m),17.986(44.966%)(0.856m),19.000(47.500%)(0.964m),225.107,2857.962
1014,1,0.5866,10.2602,0.218,314,941,0,65,0.132,90,17.06,35378,431.47,0,0,28.000(35.000%)(0.857m),45.000(45.000%)(2.679m),83.000(83.000%)(6.750m),29.000(29.000%)(0.964m),22.000(27.500%)(0.214m),17.000(42.500%)(0.750m),18.326(45.816%)(0.892m),26.987,3118.500
1015,1,17.3941,10.5906,0.205,437,1347,0,39,0.131,100,17.14,35422,579.79,1,1,24.000(30.000%)(0.429m),37.000(37.000%)(1.821m),61.000(61.000%)(4.393m),53.883(53.883%)(3.630m),25.778(32.222%)(0.619m),21.000(52.500%)(1.179m),18.230(45.574%)(0.882m),349.623,2805.727
1016,1,0.1236,10.2779,0.200,193,564,16,30,0.131,70,17.13,35442,283.41,0,0,22.000(27.500%)(0.214m),34.000(34.000%)(1.500m),44.875(44.875%)(2.665m),20.051(20.051%)(0.005m),11.432(14.290%)(0.000m),25.000(62.500%)(1.607m),10.493(26.232%)(0.053m),245.768,3289.667
1017,1,14.9704,10.5698,0.186,463,1406,2,70,0.131,100,17.21,35489,676.76,1,1,23.000(28.750%)(0.321m),48.000(48.000%)(3.000m),87.000(87.000%)(7.179m),48.723(48.723%)(3.077m),23.612(29.514%)(0.387m),16.000(40.000%)(0.643m),16.662(41.656%)(0.714m),753.198,3817.465
1018,1,15.0107,10.5081,0.201,427,1328,43,89,0.131,100,17.29,35532,612.35,2,1,21.678(27.097%)(0.180m),45.623(45.623%)(2.745m),47.000(47.000%)(2.893m),36.000(36.000%)(1.714m),23.000(28.750%)(0.321m),15.274(38.184%)(0.565m),19.000(47.500%)(0.964m),173.727,2732.106
1019,1,14.7302,10.4524,0.199,420,1312,8,107,0.130,100,17.37,35574,599.38,3,1,26.000(32.500%)(0.643m),42.000(42.000%)(2.357m),52.000(52.000%)(3.429m),46.000(46.000%)(2.786m),28.644(35.806%)(0.926m),19.000(47.500%)(0.964m),20.315(50.787%)(1.105m),365.250,2730.480
1020,1,15.5394,10.7696,0.202,419,1309,0,44,0.130,100,17.45,35616,603.26,4,1,29.410(36.762%)(1.008m),53.000(53.000%)(3.536m),71.000(71.000%)(5.464m),48.000(48.000%)(3.000m),31.000(38.750%)(1.179m),20.872(52.180%)(1.165m),17.000(42.500%)(0.750m),503.377,2909.114
1021,1,17.5315,10.7194,0.213,435,1343,22,31,0.130,100,17.53,35660,667.20,5,1,30.000(37.500%)(1.071m),52.000(52.000%)(3.429m),77.000(77.000%)(6.107m),43.784(43.784%)(2.548m),20.700(25.875%)(0.075m),19.000(47.500%)(0.964m),14.566(36.414%)(0.489m),650.967,3273.176
1022,1,12.8426,10.7940,0.187,466,1413,22,72,0.130,100,17.61,35707,723.61,6,1,30.258(37.822%)(1.099m),53.000(53.000%)(3.536m),44.000(44.000%)(2.571m),37.000(37.000%)(1.821m),26.000(32.500%)(0.643m),21.526(53.816%)(1.235m),19.000(47.500%)(0.964m),446.558,3059.917
1023,1,13.1012,10.8095,0.195,438,1350,46,83,0.129,100,17.69,35751,796.72,7,1,27.000(33.750%)(0.750m),57.000(57.000%)(3.964m),92.000(92.000%)(7.714m),41.887(41.887%)(2.345m),19.879(24.848%)(0.000m),19.000(47.500%)(0.964m),13.977(34.942%)(0.426m),753.461,3410.972
1024,1,14.0583,10.8535,0.201,426,1327,14,88,0.129,100,17.77,35794,724.72,8,1,19.000(23.750%)(0.000m),40.000(40.000%)(2.143m),52.000(52.000%)(3.429m),51.490(51.490%)(3.374m),24.620(30.775%)(0.495m),15.000(37.500%)(0.536m),17.402(43.506%)(0.793m),365.250,2839.604
1025,1,13.4626,10.8274,0.213,451,1379,57,69,0.129,100,17.85,35840,826.48,9,1,27.000(33.750%)(0.750m),52.000(52.000%)(3.429m),65.000(65.000%)(4.821m),36.078(36.078%)(1.723m),16.812(21.015%)(0.000m),11.000(27.500%)(0.107m),11.788(29.470%)(0.192m),594.256,3367.472
1026,1,1.5486,10.7895,0.198,325,993,38,50,0.128,90,17.84,35873,545.61,0,0,10.000(12.500%)(0.000m),14.000(14.000%)(0.000m),24.000(24.000%)(0.429m),45.000(45.000%)(2.679m),21.979(27.473%)(0.212m),23.000(57.500%)(1.393m),15.482(38.704%)(0.587m),385.143,2737.699
1027,1,0.0177,10.3895,0.196,323,979,44,20,0.128,90,17.82,35906,561.67,0,0,12.000(15.000%)(0.000m),21.000(21.000%)(0.107m),61.000(61.000%)(4.393m),32.943(32.943%)(1.387m),15.232(19.039%)(0.000m),27.000(67.500%)(1.821m),10.668(26.671%)(0.072m),452.527,3301.245
1028,1,2.3433,10.0689,0.207,339,997,141,55,0.128,90,17.80,35940,475.40,0,0,19.700(24.625%)(0.000m),28.000(28.000%)(0.857m),33.000(33.000%)(1.393m),28.000(28.000%)(0.857m),23.000(28.750%)(0.321m),13.875(34.687%)(0.415m),30.000(75.000%)(2.143m),20.413,2963.281
1029,1,14.0075,10.0557,0.201,419,1311,89,83,0.128,100,17.88,35982,664.07,1,1,20.775(25.968%)(0.083m),38.000(38.000%)(1.929m),51.000(51.000%)(3.321m),38.000(38.000%)(1.929m),24.000(30.000%)(0.429m),14.619(36.547%)(0.495m),20.000(50.000%)(1.071m),234.966,2622.555
1030,1,13.9529,10.0250,0.206,466,1412,9,124,0.127,100,17.96,36029,790.20,2,1,29.561(36.951%)(1.024m),45.000(45.000%)(2.679m),53.000(53.000%)(3.536m),41.000(41.000%)(2.250m),24.000(30.000%)(0.429m),20.982(52.456%)(1.177m),17.000(42.500%)(0.750m),303.364,3730.191
1031,1,0.2506,9.7314,0.190,175,522,25,21,0.127,70,17.94,36047,297.17,0,0,10.549(13.186%)(0.000m),18.124(18.124%)(0.000m),38.666(38.666%)(2.000m),38.000(38.000%)(1.929m),25.000(31.250%)(0.536m),9.923(24.807%)(0.000m),28.000(70.000%)(1.929m),234.966,3294.605
1032,1,11.4474,9.5681,0.196,418,1308,17,34,0.127,100,18.02,36089,704.43,1,1,27.000(33.750%)(0.750m),47.000(47.000%)(2.893m),67.000(67.000%)(5.036m),45.398(45.398%)(2.721m),21.565(26.956%)(0.168m),21.000(52.500%)(1.179m),15.192(37.979%)(0.556m),526.250,2965.842
1033,1,1.9152,9.5849,0.240,335,987,162,51,0.127,90,18.01,36123,552.64,0,0,17.509(21.886%)(0.000m),19.000(19.000%)(0.000m),23.000(23.000%)(0.321m),38.000(38.000%)(1.929m),23.000(28.750%)(0.321m),12.278(30.696%)(0.244m),23.000(57.500%)(1.393m),0.000,3029.399
1034,1,7.6418,9.3851,0.209,443,1365,44,116,0.126,100,18.09,36168,759.99,1,1,25.000(31.250%)(0.536m),33.000(33.000%)(1.393m),46.000(46.000%)(2.786m),41.000(41.000%)(2.250m),18.000(22.500%)(0.000m),19.127(47.817%)(0.978m),13.000(32.500%)(0.321m),148.609,2917.614
1035,1,18.9190,9.5250,0.213,520,1527,42,32,0.126,100,18.16,36220,871.05,2,1,26.000(32.500%)(0.643m),42.000(42.000%)(2.357m),57.000(57.000%)(3.964m),41.091(41.091%)(2.260m),19.720(24.649%)(0.000m),23.000(57.500%)(1.393m),13.897(34.743%)(0.418m),493.728,3903.342
