episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
289,1,-2.1542,2.4103,0.252,117,288,0.562,35,0.00,8373,191.21,0,0,10.232(12.790%)(0.000m),15.449(15.449%)(0.000m),25.908(25.908%)(0.633m),100.000(100.000%)(8.571m),64.638(80.798%)(4.783m),11.567(28.918%)(0.168m),40.000(100.000%)(3.214m),None,None
290,1,9.5722,2.7121,0.229,399,1029,0.561,65,0.00,8413,687.83,0,0,28.000(35.000%)(0.857m),19.000(19.000%)(0.000m),34.000(34.000%)(1.500m),56.566(56.566%)(3.918m),28.635(35.793%)(0.925m),40.000(100.000%)(3.214m),20.360(50.899%)(1.110m),1506.875,3625.925
291,1,8.4555,2.8410,0.257,427,1058,0.560,65,0.00,8456,768.99,0,0,10.703(13.379%)(0.000m),17.535(17.535%)(0.000m),33.874(33.874%)(1.487m),60.000(60.000%)(4.286m),57.000(71.250%)(3.964m),10.703(26.757%)(0.075m),40.000(100.000%)(3.214m),1682.460,3043.861
292,1,9.5990,3.1507,0.249,559,1458,0.558,75,0.00,8512,923.22,0,0,13.616(17.020%)(0.000m),29.017(29.017%)(0.966m),49.000(49.000%)(3.107m),27.000(27.000%)(0.750m),22.000(27.500%)(0.214m),9.599(23.997%)(0.000m),27.000(67.500%)(1.821m),96.915,2041.025
293,1,11.0125,3.2039,0.225,379,982,0.557,65,0.00,8550,688.49,0,0,22.000(27.500%)(0.214m),26.000(26.000%)(0.643m),32.000(32.000%)(1.286m),63.100(63.100%)(4.618m),38.515(48.144%)(1.984m),40.000(100.000%)(3.214m),38.515(96.288%)(3.055m),37.870,1700.354
294,1,2.2423,3.2708,0.240,367,939,0.556,65,0.00,8587,641.73,0,0,11.586(14.483%)(0.000m),21.001(21.001%)(0.107m),51.113(51.113%)(3.333m),54.000(54.000%)(3.643m),51.000(63.750%)(3.321m),10.249(25.622%)(0.027m),38.386(95.964%)(3.041m),1076.952,1430.072
295,1,6.3988,3.2982,0.240,336,832,0.555,60,0.00,8621,619.15,0,0,10.638(13.297%)(0.000m),17.428(17.428%)(0.000m),33.668(33.668%)(1.464m),90.000(90.000%)(7.500m),60.519(75.649%)(4.341m),10.638(26.595%)(0.068m),40.000(100.000%)(3.214m),3613.055,4020.701
296,1,-1.5662,3.3887,0.231,183,492,0.554,50,0.00,8640,293.73,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),42.077(42.077%)(2.365m),18.801(18.801%)(0.000m),10.719(13.399%)(0.000m),40.000(100.000%)(3.214m),9.839(24.596%)(0.000m),None,None
297,1,4.1614,3.3772,0.262,338,872,0.553,60,0.00,8674,610.09,0,0,55.000(68.750%)(3.750m),68.000(68.000%)(5.143m),25.427(25.427%)(0.581m),14.804(14.804%)(0.000m),9.657(12.072%)(0.000m),40.000(100.000%)(3.214m),10.652(26.630%)(0.070m),1032.435,1822.673
298,1,8.7246,3.6083,0.242,476,1247,0.552,75,0.00,8722,801.03,0,0,22.000(27.500%)(0.214m),40.000(40.000%)(2.143m),89.000(89.000%)(7.393m),67.844(67.844%)(5.126m),32.814(41.018%)(1.373m),11.000(27.500%)(0.107m),23.527(58.817%)(1.449m),499.096,1006.084
299,1,6.8196,3.7093,0.299,384,1087,0.551,70,0.00,8761,610.91,0,0,28.000(35.000%)(0.857m),57.000(57.000%)(3.964m),63.000(63.000%)(4.607m),28.462(28.462%)(0.907m),13.100(16.375%)(0.000m),22.000(55.000%)(1.286m),9.705(24.264%)(0.000m),624.387,869.436
300,1,5.7790,3.8071,0.317,321,832,0.550,60,0.00,8794,553.88,0,0,55.000(68.750%)(3.750m),68.000(68.000%)(5.143m),33.381(33.381%)(1.434m),17.279(17.279%)(0.000m),10.547(13.184%)(0.000m),40.000(100.000%)(3.214m),10.547(26.368%)(0.059m),1181.597,1634.694
301,1,-4.0551,3.7009,0.261,95,238,0.548,30,0.00,8804,172.72,0,0,13.169(16.461%)(0.000m),28.426(28.426%)(0.903m),71.191(71.191%)(5.485m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),9.630(24.075%)(0.000m),40.000(100.000%)(3.214m),None,None
302,1,8.3761,3.7400,0.253,405,1167,0.547,75,0.00,8845,672.47,0,0,29.000(36.250%)(0.964m),20.000(20.000%)(0.000m),19.000(19.000%)(0.000m),35.882(35.882%)(1.702m),17.356(21.694%)(0.000m),29.000(72.500%)(2.036m),12.776(31.939%)(0.297m),0.000,846.327
303,1,6.0607,3.8151,0.259,546,1382,0.546,75,0.00,8900,898.65,0,0,11.934(14.918%)(0.000m),22.698(22.698%)(0.289m),63.725(63.725%)(4.685m),52.000(52.000%)(3.429m),27.000(33.750%)(0.750m),10.044(25.111%)(0.005m),25.000(62.500%)(1.607m),3005.287,4064.135
304,1,-3.0810,3.7180,0.338,88,220,0.545,30,0.00,8909,153.29,0,0,77.786(97.233%)(6.191m),51.328(51.328%)(3.357m),19.741(19.741%)(0.000m),12.759(12.759%)(0.000m),8.934(11.167%)(0.000m),40.000(100.000%)(3.214m),11.162(27.906%)(0.125m),None,None
305,1,13.8748,3.8211,0.239,705,1861,0.544,85,0.00,8980,1271.55,0,0,13.000(16.250%)(0.000m),35.000(35.000%)(1.607m),38.000(38.000%)(1.929m),37.842(37.842%)(1.912m),17.798(22.248%)(0.000m),10.000(25.000%)(0.000m),12.503(31.257%)(0.268m),504.267,1634.607
306,1,4.4517,3.9518,0.268,327,848,0.543,60,0.00,9013,584.54,0,0,56.000(70.000%)(3.857m),78.000(78.000%)(6.214m),49.593(49.593%)(3.171m),20.377(20.377%)(0.040m),11.242(14.052%)(0.000m),40.000(100.000%)(3.214m),9.944(24.860%)(0.000m),1677.709,2457.662
307,1,3.1311,4.0537,0.258,394,978,0.542,65,0.00,9053,797.94,0,0,10.811(13.514%)(0.000m),18.766(18.766%)(0.000m),40.977(40.977%)(2.248m),80.000(80.000%)(6.429m),50.141(62.676%)(3.229m),10.046(25.115%)(0.005m),36.494(91.235%)(2.839m),2848.175,3472.509
308,1,6.6564,4.1299,0.245,481,1244,0.541,75,0.00,9102,893.02,0,0,12.000(15.000%)(0.000m),64.000(64.000%)(4.714m),100.000(100.000%)(8.571m),54.004(54.004%)(3.643m),26.033(32.541%)(0.646m),11.000(27.500%)(0.107m),18.518(46.295%)(0.913m),5202.895,5220.857
309,1,2.6779,4.2501,0.237,521,1286,0.540,70,0.00,9155,1008.23,0,0,10.542(13.177%)(0.000m),17.271(17.271%)(0.000m),33.365(33.365%)(1.432m),50.000(50.000%)(3.214m),40.000(50.000%)(2.143m),10.542(26.355%)(0.058m),35.830(89.575%)(2.767m),955.413,2904.637
