episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
368,1,8.9591,5.7605,0.273,378,997,0.480,65,0.00,11575,445.72,0,0,10.867(13.584%)(0.000m),18.134(18.134%)(0.000m),36.341(36.341%)(1.751m),37.000(37.000%)(1.821m),25.000(31.250%)(0.536m),10.605(26.512%)(0.065m),40.000(100.000%)(3.214m),249.296,1178.332
369,1,-1.0528,5.7160,0.266,146,365,0.479,40,0.00,11590,168.05,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),38.734(38.734%)(2.007m),18.560(18.560%)(0.000m),10.910(13.638%)(0.000m),40.000(100.000%)(3.214m),10.389(25.973%)(0.042m),None,None
370,1,5.9556,5.6576,0.279,641,1679,0.478,80,0.00,11655,704.48,0,0,41.000(51.250%)(2.250m),24.000(24.000%)(0.429m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),13.722(17.153%)(0.000m),31.000(77.500%)(2.250m),9.596(23.989%)(0.000m),0.000,671.993
371,1,4.3609,5.5383,0.264,347,880,0.477,60,0.00,11690,419.19,0,0,9.890(12.363%)(0.000m),15.279(15.279%)(0.000m),26.576(26.576%)(0.705m),61.000(61.000%)(4.393m),60.431(75.539%)(4.332m),10.775(26.938%)(0.083m),40.000(100.000%)(3.214m),1757.479,2253.219
372,1,3.5441,5.5685,0.338,475,1195,0.476,70,0.00,11738,594.31,0,0,38.000(47.500%)(1.929m),42.000(42.000%)(2.357m),50.000(50.000%)(3.214m),25.851(25.851%)(0.627m),12.504(15.630%)(0.000m),35.306(88.266%)(2.711m),9.756(24.389%)(0.000m),1162.463,2097.379
373,1,6.8120,5.5467,0.320,420,1041,0.475,65,0.00,11780,510.69,0,0,59.373(74.216%)(4.218m),65.000(65.000%)(4.821m),50.285(50.285%)(3.245m),20.662(20.662%)(0.071m),11.399(14.248%)(0.000m),40.000(100.000%)(3.214m),10.083(25.207%)(0.009m),1831.297,3149.070
374,1,10.9615,5.6624,0.236,763,1990,0.474,85,0.00,11857,892.25,0,0,24.000(30.000%)(0.429m),44.000(44.000%)(2.571m),44.000(44.000%)(2.571m),35.103(35.103%)(1.618m),11.000(13.750%)(0.000m),21.000(52.500%)(1.179m),11.000(27.500%)(0.107m),556.059,1847.496
375,1,5.4120,5.7439,0.277,292,739,0.473,55,0.00,11887,375.37,0,0,11.807(14.759%)(0.000m),21.908(21.908%)(0.204m),56.083(56.083%)(3.866m),97.000(97.000%)(8.250m),63.605(79.506%)(4.672m),10.188(25.471%)(0.020m),40.000(100.000%)(3.214m),None,None
376,1,5.6482,5.5877,0.279,567,1447,0.472,75,0.00,11944,662.98,0,0,18.108(22.635%)(0.000m),38.144(38.144%)(1.944m),96.000(96.000%)(8.143m),85.000(85.000%)(6.964m),29.000(36.250%)(0.964m),12.753(31.883%)(0.295m),11.000(27.500%)(0.107m),4689.779,5070.250
377,1,11.8291,5.7714,0.252,867,2236,0.471,85,0.00,12031,989.90,0,0,18.681(23.351%)(0.000m),38.675(38.675%)(2.001m),43.000(43.000%)(2.464m),57.000(57.000%)(3.964m),23.000(28.750%)(0.321m),13.185(32.963%)(0.341m),13.000(32.500%)(0.321m),728.552,2253.266
378,1,12.0130,5.9601,0.334,550,1396,0.470,75,0.00,12086,646.77,0,0,12.534(15.668%)(0.000m),25.913(25.913%)(0.634m),63.000(63.000%)(4.607m),52.000(52.000%)(3.429m),29.000(36.250%)(0.964m),9.779(24.448%)(0.000m),22.000(55.000%)(1.286m),1175.809,2892.327
379,1,6.4566,6.0317,0.254,680,1709,0.469,80,0.00,12154,710.65,0,0,30.000(37.500%)(1.071m),58.000(58.000%)(4.071m),80.350(80.350%)(6.466m),29.761(29.761%)(1.046m),13.964(17.455%)(0.000m),22.000(55.000%)(1.286m),9.808(24.519%)(0.000m),2989.574,4089.459
380,1,7.8537,5.9695,0.278,355,928,0.468,65,0.00,12190,447.01,0,0,24.000(30.000%)(0.429m),26.000(26.000%)(0.643m),48.000(48.000%)(3.000m),100.000(100.000%)(8.571m),48.854(61.067%)(3.091m),40.000(100.000%)(3.214m),38.116(95.290%)(3.012m),0.000,1995.332
381,1,7.7671,5.9405,0.282,383,969,0.467,65,0.00,12229,478.26,0,0,8.993(11.241%)(0.000m),12.928(12.928%)(0.000m),20.183(20.183%)(0.020m),54.000(54.000%)(3.643m),51.000(63.750%)(3.321m),11.095(27.737%)(0.117m),40.000(100.000%)(3.214m),1509.295,2611.898
382,1,8.1496,6.0291,0.243,597,1599,0.466,80,0.00,12289,700.17,0,0,18.426(23.033%)(0.000m),33.000(33.000%)(1.393m),37.000(37.000%)(1.821m),18.000(18.000%)(0.000m),12.000(15.000%)(0.000m),12.961(32.402%)(0.317m),28.000(70.000%)(1.929m),374.571,974.406
383,1,4.0437,5.8605,0.284,392,997,0.465,65,0.00,12329,472.12,0,0,48.000(60.000%)(3.000m),75.000(75.000%)(5.893m),100.000(100.000%)(8.571m),29.219(29.219%)(0.988m),13.682(17.103%)(0.000m),40.000(100.000%)(3.214m),9.615(24.038%)(0.000m),None,None
384,1,9.2741,5.8420,0.340,262,746,0.465,60,0.00,12356,343.46,0,0,31.000(38.750%)(1.179m),47.000(47.000%)(2.893m),51.394(51.394%)(3.364m),21.117(21.117%)(0.120m),11.650(14.563%)(0.000m),40.000(100.000%)(3.214m),10.305(25.763%)(0.033m),349.321,1076.308
385,1,16.9890,6.1442,0.269,919,2399,0.464,90,0.00,12448,1052.74,0,0,38.000(47.500%)(1.929m),33.000(33.000%)(1.393m),34.000(34.000%)(1.500m),25.926(25.926%)(0.635m),12.540(15.675%)(0.000m),22.000(55.000%)(1.286m),9.784(24.460%)(0.000m),428.074,2233.182
386,1,12.3972,6.2750,0.266,401,1032,0.463,65,0.00,12489,498.00,0,0,38.000(47.500%)(1.929m),48.000(48.000%)(3.000m),65.000(65.000%)(4.821m),26.730(26.730%)(0.721m),12.754(15.943%)(0.000m),40.000(100.000%)(3.214m),9.824(24.560%)(0.000m),507.499,2259.802
387,1,8.9516,6.2777,0.284,350,909,0.462,65,0.00,12524,442.22,0,0,12.520(15.650%)(0.000m),25.884(25.884%)(0.630m),81.908(81.908%)(6.633m),64.000(64.000%)(4.714m),46.000(57.500%)(2.786m),9.768(24.420%)(0.000m),40.000(100.000%)(3.214m),1188.280,1486.294
388,1,1.9078,6.1253,0.278,895,2359,0.461,90,0.00,12614,1045.46,0,0,15.936(19.920%)(0.000m),21.000(21.000%)(0.107m),32.000(32.000%)(1.286m),37.000(37.000%)(1.821m),26.000(32.500%)(0.643m),11.196(27.989%)(0.128m),17.000(42.500%)(0.750m),0.000,1325.603
389,1,5.8294,6.2056,0.336,378,949,0.460,65,0.00,12652,463.76,0,0,11.311(14.138%)(0.000m),20.052(20.052%)(0.006m),46.067(46.067%)(2.793m),63.000(63.000%)(4.607m),53.306(66.632%)(3.568m),10.255(25.637%)(0.027m),38.932(97.331%)(3.100m),2303.614,3721.450
390,1,11.1046,6.1454,0.321,801,2031,0.459,85,0.00,12733,958.23,0,0,14.722(18.402%)(0.000m),31.230(31.230%)(1.203m),20.000(20.000%)(0.000m),23.000(23.000%)(0.321m),34.531(43.164%)(1.557m),10.352(25.880%)(0.038m),29.000(72.500%)(2.036m),0.000,2408.346
391,1,7.7032,6.3645,0.301,563,1423,0.458,75,0.00,12790,649.37,0,0,12.647(15.808%)(0.000m),26.146(26.146%)(0.659m),62.000(62.000%)(4.500m),54.000(54.000%)(3.643m),41.000(51.250%)(2.250m),9.867(24.668%)(0.000m),30.000(75.000%)(2.143m),1091.671,2896.630
392,1,9.4747,6.4745,0.297,445,1134,0.457,70,0.00,12835,560.59,0,0,33.000(41.250%)(1.393m),44.000(44.000%)(2.571m),40.386(40.386%)(2.184m),18.930(18.930%)(0.000m),11.018(13.772%)(0.000m),40.000(100.000%)(3.214m),10.364(25.910%)(0.039m),585.516,2179.361
393,1,12.0315,6.4661,0.257,492,1280,0.456,75,0.00,12885,575.25,0,0,11.501(14.377%)(0.000m),21.341(21.341%)(0.144m),54.674(54.674%)(3.715m),55.000(55.000%)(3.750m),43.000(53.750%)(2.464m),9.925(24.811%)(0.000m),28.000(70.000%)(1.929m),1221.088,1619.043
394,1,15.2594,6.7282,0.308,467,1242,0.455,75,0.00,12932,557.95,0,0,28.000(35.000%)(0.857m),54.000(54.000%)(3.643m),59.903(59.903%)(4.275m),22.205(22.205%)(0.236m),11.822(14.778%)(0.000m),27.000(67.500%)(1.821m),10.075(25.188%)(0.008m),1113.484,2563.825
395,1,11.8095,6.8512,0.285,382,988,0.454,65,0.00,12971,468.58,0,0,25.000(31.250%)(0.536m),20.000(20.000%)(0.000m),89.000(89.000%)(7.393m),100.000(100.000%)(8.571m),53.867(67.334%)(3.629m),40.000(100.000%)(3.214m),39.362(98.405%)(3.146m),0.000,1263.530
