episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
936,1,10.4037,15.5800,0.280,317,866,0.154,65,0.32,42431,453.43,0,0,34.000(42.500%)(1.500m),44.000(44.000%)(2.571m),49.000(49.000%)(3.107m),20.652(20.652%)(0.070m),11.393(14.242%)(0.000m),40.000(100.000%)(3.214m),10.078(25.195%)(0.008m),663.594,1536.404
937,1,17.2564,15.6481,0.245,654,1826,0.154,85,0.32,42497,978.87,0,0,25.000(31.250%)(0.536m),35.000(35.000%)(1.607m),37.944(37.944%)(1.923m),18.181(18.181%)(0.000m),10.688(13.360%)(0.000m),18.000(45.000%)(0.857m),10.178(25.444%)(0.019m),220.505,1230.455
938,1,16.2731,15.6676,0.261,529,1436,0.153,80,0.32,42550,695.65,0,0,20.488(25.611%)(0.052m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),30.000(30.000%)(1.071m),25.000(31.250%)(0.536m),14.462(36.156%)(0.478m),29.000(72.500%)(2.036m),0.000,1199.595
939,1,20.0918,15.8149,0.241,540,1460,0.153,80,0.32,42604,731.03,0,0,35.000(43.750%)(1.607m),38.000(38.000%)(1.929m),30.000(30.000%)(1.071m),23.000(23.000%)(0.321m),20.297(25.371%)(0.032m),27.000(67.500%)(1.821m),14.314(35.784%)(0.462m),0.000,1126.404
940,1,12.1619,15.6733,0.303,464,1174,0.153,70,0.32,42651,720.41,0,0,37.000(46.250%)(1.821m),57.000(57.000%)(3.964m),72.000(72.000%)(5.571m),28.118(28.118%)(0.870m),13.148(16.435%)(0.000m),34.949(87.372%)(2.673m),9.741(24.354%)(0.000m),1068.584,2372.553
941,1,8.5594,15.5196,0.253,599,1612,0.152,80,0.32,42711,790.44,0,0,12.000(15.000%)(0.000m),21.000(21.000%)(0.107m),44.000(44.000%)(2.571m),31.000(31.000%)(1.179m),23.405(29.256%)(0.365m),18.000(45.000%)(0.857m),16.513(41.282%)(0.698m),92.351,1769.535
942,1,12.8474,15.4341,0.259,1147,3041,0.152,95,0.32,42826,1686.03,0,0,15.051(18.814%)(0.000m),20.000(20.000%)(0.000m),24.000(24.000%)(0.429m),36.000(36.000%)(1.714m),17.000(21.250%)(0.000m),10.577(26.442%)(0.062m),12.000(30.000%)(0.214m),0.000,1163.330
943,1,11.7980,15.4124,0.262,306,814,0.152,60,0.32,42857,473.01,0,0,41.000(51.250%)(2.250m),48.000(48.000%)(3.000m),23.901(23.901%)(0.418m),14.252(14.252%)(0.000m),9.439(11.799%)(0.000m),40.000(100.000%)(3.214m),10.671(26.678%)(0.072m),577.834,1520.176
944,1,14.7693,15.2052,0.258,578,1524,0.151,80,0.32,42915,769.22,0,0,37.000(46.250%)(1.821m),39.000(39.000%)(2.036m),46.000(46.000%)(2.786m),21.794(21.794%)(0.192m),11.746(14.682%)(0.000m),29.000(72.500%)(2.036m),10.135(25.338%)(0.015m),323.092,1781.285
945,1,15.7196,15.2973,0.207,470,1309,0.151,75,0.32,42962,513.07,0,0,32.000(40.000%)(1.286m),34.000(34.000%)(1.500m),23.000(23.000%)(0.321m),20.000(20.000%)(0.000m),21.319(26.649%)(0.141m),26.000(65.000%)(1.714m),15.031(37.577%)(0.539m),0.000,799.874
