episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
360,1,7.1516,3.8179,0.184,352,881,0.487,60,0.00,10414,635.28,0,0,12.789(15.986%)(0.000m),27.214(27.214%)(0.773m),87.664(87.664%)(7.250m),100.000(100.000%)(8.571m),64.812(81.015%)(4.801m),9.725(24.312%)(0.000m),40.000(100.000%)(3.214m),None,None
361,1,-1.2663,3.6821,0.189,146,360,0.486,40,0.00,10429,259.53,0,0,10.436(13.045%)(0.000m),17.098(17.098%)(0.000m),33.030(33.030%)(1.396m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.436(26.091%)(0.047m),40.000(100.000%)(3.214m),None,None
362,1,8.5791,3.8777,0.176,408,1037,0.485,65,0.00,10470,717.17,0,0,39.000(48.750%)(2.036m),43.000(43.000%)(2.464m),34.731(34.731%)(1.578m),17.978(17.978%)(0.000m),10.974(13.717%)(0.000m),40.000(100.000%)(3.214m),10.974(27.434%)(0.104m),919.210,2193.098
363,1,2.5247,3.8871,0.177,211,564,0.484,50,0.00,10492,392.54,0,0,10.981(13.726%)(0.000m),18.155(18.155%)(0.000m),35.705(35.705%)(1.683m),100.000(100.000%)(8.571m),64.364(80.455%)(4.753m),10.848(27.119%)(0.091m),40.000(100.000%)(3.214m),None,None
364,1,-0.1732,3.7382,0.169,360,890,0.483,60,0.00,10528,567.35,0,0,10.744(13.430%)(0.000m),17.602(17.602%)(0.000m),34.004(34.004%)(1.500m),82.000(82.000%)(6.643m),61.761(77.202%)(4.474m),10.744(26.860%)(0.080m),40.000(100.000%)(3.214m),None,None
365,1,16.4204,4.0772,0.170,606,1592,0.483,80,0.00,10589,951.42,0,0,11.874(14.842%)(0.000m),22.583(22.583%)(0.277m),32.000(32.000%)(1.286m),29.000(29.000%)(0.964m),28.000(35.000%)(0.857m),9.994(24.984%)(0.000m),28.000(70.000%)(1.929m),374.622,1703.351
366,1,7.2197,4.2527,0.182,455,1272,0.482,75,0.00,10635,756.60,0,0,12.047(15.058%)(0.000m),23.209(23.209%)(0.344m),29.000(29.000%)(0.964m),24.000(24.000%)(0.429m),28.000(35.000%)(0.857m),10.013(25.033%)(0.001m),29.000(72.500%)(2.036m),76.616,723.288
367,1,1.8079,4.2572,0.182,405,1027,0.481,65,0.00,10676,621.63,0,0,46.470(58.087%)(2.836m),69.000(69.000%)(5.250m),50.764(50.764%)(3.296m),20.858(20.858%)(0.092m),11.507(14.384%)(0.000m),33.756(84.391%)(2.545m),10.179(25.447%)(0.019m),None,None
368,1,7.9409,4.4328,0.187,646,1684,0.480,80,0.00,10741,970.55,0,0,8.504(10.630%)(0.000m),11.561(11.561%)(0.000m),16.795(16.795%)(0.000m),33.724(33.724%)(1.470m),15.970(19.962%)(0.000m),11.784(29.459%)(0.191m),11.245(28.113%)(0.133m),572.645,2327.197
369,1,5.6112,4.5482,0.164,425,1095,0.479,70,0.00,10784,755.17,0,0,11.763(14.704%)(0.000m),22.664(22.664%)(0.285m),66.446(66.446%)(4.976m),56.000(56.000%)(3.857m),43.000(53.750%)(2.464m),9.691(24.226%)(0.000m),38.520(96.300%)(3.056m),1035.843,1620.109
370,1,-1.3611,4.4010,0.152,348,920,0.478,65,0.00,10819,651.96,0,0,10.911(13.638%)(0.000m),18.207(18.207%)(0.000m),36.487(36.487%)(1.766m),47.000(47.000%)(2.893m),39.000(48.750%)(2.036m),10.647(26.618%)(0.069m),32.963(82.407%)(2.460m),455.364,1496.474
371,1,9.5049,4.5169,0.158,817,2119,0.477,85,0.00,10901,1398.35,0,0,32.000(40.000%)(1.286m),46.000(46.000%)(2.786m),55.000(55.000%)(3.750m),39.079(39.079%)(2.044m),10.000(12.500%)(0.000m),25.000(62.500%)(1.607m),11.000(27.500%)(0.107m),489.859,2217.637
372,1,8.9607,4.7384,0.155,257,712,0.476,60,0.00,10927,463.19,0,0,9.267(11.584%)(0.000m),13.066(13.066%)(0.000m),19.873(19.873%)(0.000m),46.000(46.000%)(2.786m),40.000(50.000%)(2.143m),11.878(29.694%)(0.201m),40.000(100.000%)(3.214m),489.394,1295.269
373,1,-3.8947,4.5088,0.168,251,620,0.475,50,0.00,10953,426.70,0,0,69.057(86.321%)(5.256m),100.000(100.000%)(8.571m),53.099(53.099%)(3.546m),21.225(21.225%)(0.131m),11.575(14.469%)(0.000m),40.000(100.000%)(3.214m),10.113(25.282%)(0.012m),None,None
