episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
627,1,13.6071,11.7724,0.306,634,1665,0.286,80,0.00,10000,909.83,0,0,35.000(43.750%)(1.607m),52.000(52.000%)(3.429m),34.000(34.000%)(1.500m),26.000(26.000%)(0.643m),16.221(20.276%)(0.000m),26.000(65.000%)(1.714m),11.363(28.409%)(0.146m),12.368,2242.552
628,1,18.9841,11.8574,0.304,661,1774,0.285,85,0.00,10000,896.67,0,0,21.071(26.339%)(0.115m),44.209(44.209%)(2.594m),42.000(42.000%)(2.357m),34.000(34.000%)(1.500m),15.000(18.750%)(0.000m),14.879(37.198%)(0.523m),10.000(25.000%)(0.000m),514.610,1920.112
629,1,8.4602,11.7181,0.346,393,1036,0.284,70,0.00,10000,591.67,0,0,12.949(16.187%)(0.000m),27.659(27.659%)(0.821m),57.000(57.000%)(3.964m),46.000(46.000%)(2.786m),33.000(41.250%)(1.393m),9.720(24.300%)(0.000m),40.000(100.000%)(3.214m),464.834,1072.736
630,1,18.6859,12.0770,0.310,677,1815,0.284,85,0.00,10000,949.92,0,0,33.000(41.250%)(1.393m),38.000(38.000%)(1.929m),41.000(41.000%)(2.250m),35.000(35.000%)(1.607m),18.758(23.448%)(0.000m),11.000(27.500%)(0.107m),13.199(32.998%)(0.343m),116.315,2131.985
631,1,12.3091,12.0614,0.342,478,1372,0.283,80,0.00,10000,690.41,0,0,12.000(15.000%)(0.000m),53.000(53.000%)(3.536m),39.000(39.000%)(2.036m),29.000(29.000%)(0.964m),17.015(21.269%)(0.000m),10.000(25.000%)(0.000m),11.928(29.820%)(0.207m),27.978,1279.197
632,1,4.2831,11.9329,0.328,1100,2940,0.283,95,0.00,10000,1515.47,0,0,15.910(19.887%)(0.000m),19.000(19.000%)(0.000m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),20.000(25.000%)(0.000m),11.150(27.874%)(0.123m),15.000(37.500%)(0.536m),0.000,1600.535
633,1,9.2598,11.9107,0.326,469,1182,0.282,70,0.00,10000,669.75,0,0,13.648(17.060%)(0.000m),29.362(29.362%)(1.003m),78.122(78.122%)(6.227m),64.000(64.000%)(4.714m),40.000(50.000%)(2.143m),9.603(24.008%)(0.000m),40.000(100.000%)(3.214m),1362.250,3355.698
634,1,19.2009,12.0551,0.303,570,1450,0.282,75,0.00,10000,792.22,0,0,16.000(20.000%)(0.000m),47.000(47.000%)(2.893m),51.000(51.000%)(3.321m),42.575(42.575%)(2.419m),20.664(25.830%)(0.071m),11.000(27.500%)(0.107m),14.580(36.451%)(0.491m),1102.512,2725.291
635,1,1.9957,11.8168,0.302,781,2044,0.281,85,0.00,10000,1059.78,0,0,26.121(32.651%)(0.656m),54.107(54.107%)(3.654m),60.000(60.000%)(4.286m),49.000(49.000%)(3.107m),24.000(30.000%)(0.429m),11.000(27.500%)(0.107m),22.000(55.000%)(1.286m),1430.682,3134.063
636,1,9.0988,11.8134,0.315,524,1450,0.280,80,0.00,10000,715.07,0,0,21.421(26.777%)(0.152m),45.107(45.107%)(2.690m),55.000(55.000%)(3.750m),29.000(29.000%)(0.964m),14.000(17.500%)(0.000m),15.100(37.750%)(0.546m),26.000(65.000%)(1.714m),821.184,1736.288
