episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
263,1,4.7493,-0.4356,0.500,262,727,0.592,60,0.00,6210,454.42,0,0,50.972(63.715%)(3.318m),93.758(93.758%)(7.903m),31.000(31.000%)(1.179m),21.000(21.000%)(0.107m),27.000(33.750%)(0.750m),37.287(93.217%)(2.924m),40.000(100.000%)(3.214m),0.000,775.662
264,1,1.0174,-0.4224,0.608,147,395,0.591,40,0.00,6225,248.93,0,0,10.754(13.442%)(0.000m),17.162(17.162%)(0.000m),31.574(31.574%)(1.240m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),11.155(27.889%)(0.124m),40.000(100.000%)(3.214m),None,None
265,1,-2.4499,-0.5013,0.636,161,393,0.589,40,0.00,6242,230.10,0,0,11.562(14.453%)(0.000m),20.958(20.958%)(0.103m),51.007(51.007%)(3.322m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.227(25.569%)(0.024m),40.000(100.000%)(3.214m),None,None
266,1,-4.4871,-0.5313,0.451,477,1198,0.588,70,0.00,6290,656.63,0,0,13.791(17.238%)(0.000m),29.237(29.237%)(0.990m),27.408(27.408%)(0.794m),15.756(15.756%)(0.000m),10.200(12.749%)(0.000m),9.686(24.216%)(0.000m),11.112(27.781%)(0.119m),612.744,2010.752
267,1,-4.2114,-0.5519,0.314,351,868,0.587,60,0.00,6326,492.41,0,0,44.956(56.196%)(2.674m),92.945(92.945%)(7.816m),69.691(69.691%)(5.324m),26.503(26.503%)(0.697m),12.679(15.849%)(0.000m),32.639(81.598%)(2.426m),9.766(24.416%)(0.000m),None,None
268,1,-0.2402,-0.4607,0.510,146,383,0.586,40,0.00,6341,195.09,0,0,10.314(12.893%)(0.000m),15.573(15.573%)(0.000m),26.117(26.117%)(0.655m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),11.660(29.151%)(0.178m),40.000(100.000%)(3.214m),None,None
269,1,-0.8290,-0.5219,0.393,240,592,0.585,50,0.00,6365,383.07,0,0,9.478(11.848%)(0.000m),13.364(13.364%)(0.000m),20.326(20.326%)(0.035m),49.469(49.469%)(3.157m),49.143(61.428%)(3.122m),12.148(30.371%)(0.230m),35.731(89.327%)(2.757m),None,None
270,1,-0.6621,-0.4805,0.451,304,784,0.584,60,0.00,6396,485.18,0,0,46.215(57.769%)(2.809m),68.000(68.000%)(5.143m),22.800(22.800%)(0.300m),14.192(14.192%)(0.000m),9.673(12.092%)(0.000m),33.533(83.834%)(2.521m),11.493(28.733%)(0.160m),1591.895,2995.968
271,1,-0.3484,-0.4698,0.521,175,434,0.582,45,0.00,6414,235.77,0,0,11.983(14.979%)(0.000m),23.087(23.087%)(0.331m),60.081(60.081%)(4.294m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),9.960(24.901%)(0.000m),40.000(100.000%)(3.214m),None,None
272,1,-0.8171,-0.4056,0.393,277,761,0.581,60,0.00,6442,460.75,0,0,66.527(83.159%)(4.985m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),44.229(55.286%)(2.596m),40.000(100.000%)(3.214m),31.993(79.983%)(2.356m),0.000,429.421
273,1,2.8517,-0.3595,0.354,594,1499,0.580,75,0.00,6502,808.49,0,0,32.000(40.000%)(1.286m),65.000(65.000%)(4.821m),98.027(98.027%)(8.360m),34.682(34.682%)(1.573m),16.473(20.592%)(0.000m),10.000(25.000%)(0.000m),11.603(29.008%)(0.172m),1821.036,2388.509
274,1,0.7482,-0.2765,0.338,451,1273,0.579,75,0.00,6548,652.06,0,0,15.073(18.842%)(0.000m),32.656(32.656%)(1.356m),60.000(60.000%)(4.286m),29.000(29.000%)(0.964m),26.000(32.500%)(0.643m),10.551(26.377%)(0.059m),28.000(70.000%)(1.929m),811.171,978.108
275,1,-7.1653,-0.4517,0.478,461,1176,0.578,70,0.00,6595,579.50,0,0,11.308(14.135%)(0.000m),20.496(20.496%)(0.053m),33.000(33.000%)(1.393m),28.000(28.000%)(0.857m),19.026(23.783%)(0.000m),10.002(25.005%)(0.000m),13.421(33.553%)(0.367m),388.587,554.296
276,1,-2.0809,-0.5395,0.386,902,2285,0.577,85,0.00,6686,1222.83,0,0,13.000(16.250%)(0.000m),34.000(34.000%)(1.500m),49.000(49.000%)(3.107m),41.000(41.000%)(2.250m),23.223(29.029%)(0.345m),10.000(25.000%)(0.000m),16.488(41.221%)(0.695m),671.097,2093.193
277,1,3.0762,-0.4219,0.404,233,669,0.575,55,0.00,6710,302.92,0,0,37.000(46.250%)(1.821m),49.000(49.000%)(3.107m),24.106(24.106%)(0.440m),14.853(14.853%)(0.000m),10.053(12.566%)(0.000m),40.000(100.000%)(3.214m),11.796(29.490%)(0.192m),607.226,1166.277
278,1,-3.9496,-0.5411,0.476,166,423,0.574,40,0.00,6727,212.13,0,0,41.176(51.470%)(2.269m),41.823(41.823%)(2.338m),19.153(19.153%)(0.000m),12.995(12.995%)(0.000m),9.446(11.808%)(0.000m),29.815(74.537%)(2.123m),12.750(31.875%)(0.295m),None,None
279,1,3.9895,-0.4737,0.403,286,779,0.573,60,0.00,6756,452.70,0,0,23.000(28.750%)(0.321m),22.000(22.000%)(0.214m),47.000(47.000%)(2.893m),91.363(91.363%)(7.646m),48.037(60.046%)(3.004m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,656.758
280,1,2.6783,-0.3742,0.417,168,458,0.572,45,0.00,6773,258.52,0,0,11.116(13.895%)(0.000m),19.706(19.706%)(0.000m),45.274(45.274%)(2.708m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.078(25.195%)(0.008m),40.000(100.000%)(3.214m),None,None
