episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
746,1,11.6052,8.7441,0.100,514,1540,0.225,85,0.00,23274,777.46,0,0,23.000(28.750%)(0.321m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),23.194(23.194%)(0.342m),12.796(15.995%)(0.000m),21.000(52.500%)(1.179m),11.319(28.296%)(0.141m),0.000,563.332
747,1,9.0578,8.8235,0.106,476,1459,0.225,85,0.00,23322,711.90,0,0,16.000(20.000%)(0.000m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),23.000(23.000%)(0.321m),15.008(18.760%)(0.000m),11.000(27.500%)(0.107m),10.503(26.258%)(0.054m),0.000,654.501
748,1,10.4628,8.8652,0.125,357,1067,0.224,75,0.00,23358,578.25,0,0,28.000(35.000%)(0.857m),39.000(39.000%)(2.036m),35.000(35.000%)(1.607m),27.000(27.000%)(0.750m),20.793(25.992%)(0.085m),25.000(62.500%)(1.607m),14.632(36.580%)(0.496m),0.000,581.808
749,1,3.0329,8.8066,0.124,417,1223,0.224,75,0.00,23400,591.18,0,0,11.000(13.750%)(0.000m),16.000(16.000%)(0.000m),28.000(28.000%)(0.857m),37.000(37.000%)(1.821m),18.288(22.860%)(0.000m),28.000(70.000%)(1.929m),12.842(32.106%)(0.305m),138.436,634.973
750,1,9.4589,8.8094,0.135,240,715,0.223,60,0.00,23424,358.05,0,0,27.000(33.750%)(0.750m),41.000(41.000%)(2.250m),60.000(60.000%)(4.286m),25.751(25.751%)(0.616m),12.455(15.569%)(0.000m),30.000(75.000%)(2.143m),9.718(24.294%)(0.000m),228.736,680.065
751,1,8.9898,8.8365,0.116,680,2031,0.223,95,0.00,23492,1002.85,0,0,14.933(18.667%)(0.000m),32.147(32.147%)(1.301m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),20.325(25.406%)(0.035m),10.462(26.154%)(0.049m),14.295(35.738%)(0.460m),0.000,729.443
752,1,10.8185,9.0304,0.122,465,1434,0.222,85,0.00,23539,681.43,0,0,22.000(27.500%)(0.214m),38.000(38.000%)(1.929m),19.000(19.000%)(0.000m),20.000(20.000%)(0.000m),18.801(23.501%)(0.000m),16.000(40.000%)(0.643m),13.204(33.010%)(0.343m),0.000,601.528
753,1,7.5530,8.9653,0.119,243,696,0.222,60,0.00,23564,359.11,0,0,27.000(33.750%)(0.750m),33.000(33.000%)(1.393m),20.617(20.617%)(0.066m),13.555(13.555%)(0.000m),9.614(12.017%)(0.000m),40.000(100.000%)(3.214m),12.322(30.805%)(0.249m),141.205,581.316
754,1,7.9159,8.9035,0.128,234,690,0.221,60,0.00,23588,378.65,0,0,10.348(12.935%)(0.000m),16.953(16.953%)(0.000m),32.751(32.751%)(1.366m),38.000(38.000%)(1.929m),29.000(36.250%)(0.964m),10.348(25.870%)(0.037m),40.000(100.000%)(3.214m),204.260,655.292
755,1,6.3299,8.7486,0.103,246,719,0.221,60,0.00,23613,400.59,0,0,28.000(35.000%)(0.857m),37.000(37.000%)(1.821m),48.000(48.000%)(3.000m),23.848(23.848%)(0.412m),12.215(15.269%)(0.000m),40.000(100.000%)(3.214m),10.026(25.066%)(0.003m),178.999,668.578
756,1,11.5845,8.7430,0.113,517,1543,0.221,85,0.00,23665,701.78,0,0,24.000(30.000%)(0.429m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),32.071(32.071%)(1.293m),14.862(18.578%)(0.000m),17.000(42.500%)(0.750m),10.409(26.023%)(0.044m),0.000,679.078
757,1,9.1534,8.7559,0.118,368,1090,0.220,75,0.00,23702,570.72,0,0,26.000(32.500%)(0.643m),35.000(35.000%)(1.607m),32.000(32.000%)(1.286m),25.000(25.000%)(0.536m),19.277(24.097%)(0.000m),25.000(62.500%)(1.607m),13.544(33.861%)(0.380m),0.000,545.662
758,1,10.7433,8.7758,0.128,519,1593,0.220,90,0.00,23754,729.65,0,0,11.499(14.373%)(0.000m),20.843(20.843%)(0.090m),33.000(33.000%)(1.393m),40.000(40.000%)(2.143m),19.025(23.781%)(0.000m),10.171(25.428%)(0.018m),13.379(33.449%)(0.362m),102.003,603.491
759,1,8.0466,8.7151,0.125,191,574,0.219,55,0.00,23774,297.56,0,0,22.000(27.500%)(0.214m),25.000(25.000%)(0.536m),38.000(38.000%)(1.929m),81.056(81.056%)(6.542m),45.223(56.529%)(2.703m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,508.176
760,1,9.0520,8.7154,0.118,230,700,0.219,60,0.00,23797,354.59,0,0,27.000(33.750%)(0.750m),38.000(38.000%)(1.929m),52.000(52.000%)(3.429m),25.539(25.539%)(0.593m),12.353(15.441%)(0.000m),27.000(67.500%)(1.821m),9.638(24.095%)(0.000m),166.236,612.910
761,1,6.9335,8.7054,0.120,390,1159,0.218,75,0.00,23836,632.96,0,0,10.000(12.500%)(0.000m),15.000(15.000%)(0.000m),25.000(25.000%)(0.536m),32.847(32.847%)(1.377m),15.141(18.926%)(0.000m),27.000(67.500%)(1.821m),10.597(26.493%)(0.064m),136.382,619.379
762,1,10.7766,8.7852,0.114,550,1704,0.218,90,0.00,23891,839.14,0,0,11.129(13.911%)(0.000m),20.172(20.172%)(0.018m),48.000(48.000%)(3.000m),38.000(38.000%)(1.929m),21.000(26.250%)(0.107m),9.844(24.610%)(0.000m),15.000(37.500%)(0.536m),165.145,699.434
763,1,10.1781,8.8062,0.113,474,1478,0.218,85,0.00,23939,722.19,0,0,12.597(15.746%)(0.000m),26.043(26.043%)(0.647m),49.000(49.000%)(3.107m),38.000(38.000%)(1.929m),23.000(28.750%)(0.321m),9.605(24.013%)(0.000m),16.000(40.000%)(0.643m),200.849,688.705
764,1,10.4975,8.9246,0.109,690,2059,0.217,95,0.00,24008,955.14,0,0,18.841(23.551%)(0.000m),34.000(34.000%)(1.500m),20.762(20.762%)(0.082m),13.651(13.651%)(0.000m),9.682(12.102%)(0.000m),13.232(33.079%)(0.346m),12.409(31.023%)(0.258m),52.444,738.976
