episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
67,2,-0.6700,-2.3249,0.355,476,1169,0.876,80,1.49,1471,305.40,0,0,11.164(13.956%)(0.000m),18.992(18.992%)(0.000m),39.637(39.637%)(2.104m),64.000(64.000%)(4.714m),40.509(50.636%)(2.197m),10.632(26.579%)(0.068m),29.377(73.443%)(2.076m),2113.478,3006.469
68,2,-1.7897,-2.2690,0.292,180,443,0.874,55,1.47,1489,119.74,0,0,12.461(15.576%)(0.000m),25.763(25.763%)(0.617m),79.913(79.913%)(6.419m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),9.722(24.305%)(0.000m),40.000(100.000%)(3.214m),None,None
69,2,-3.6224,-2.2423,0.336,102,257,0.873,45,1.45,1500,66.33,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),36.732(36.732%)(1.793m),18.330(18.330%)(0.000m),10.984(13.730%)(0.000m),40.000(100.000%)(3.214m),10.719(26.797%)(0.077m),None,None
70,2,-2.5382,-2.2244,0.309,277,696,0.871,70,1.43,1528,202.48,0,0,9.382(11.727%)(0.000m),14.165(14.165%)(0.000m),23.755(23.755%)(0.402m),89.159(89.159%)(7.410m),48.654(60.818%)(3.070m),10.606(26.516%)(0.065m),35.646(89.116%)(2.748m),None,None
71,2,-4.3756,-2.2029,0.308,96,231,0.869,40,1.41,1538,71.90,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),50.519(50.519%)(3.270m),20.758(20.758%)(0.081m),11.452(14.315%)(0.000m),40.000(100.000%)(3.214m),10.130(25.324%)(0.014m),None,None
72,2,-9.6969,-2.3183,0.300,447,1110,0.867,80,1.39,1583,310.46,0,0,19.336(24.170%)(0.000m),39.330(39.330%)(2.071m),25.799(25.799%)(0.621m),15.384(15.384%)(0.000m),10.189(12.736%)(0.000m),13.675(34.187%)(0.394m),11.518(28.796%)(0.163m),1784.349,2812.913
73,2,-1.3349,-2.2506,0.283,93,257,0.866,45,1.37,1593,62.04,0,0,10.667(13.333%)(0.000m),17.970(17.970%)(0.000m),36.730(36.730%)(1.793m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.283(25.706%)(0.030m),40.000(100.000%)(3.214m),None,None
74,2,-2.8517,-2.2663,0.276,396,1018,0.864,80,1.35,1633,259.52,0,0,11.598(14.497%)(0.000m),21.022(21.022%)(0.110m),51.163(51.163%)(3.339m),50.351(50.351%)(3.252m),25.714(32.142%)(0.612m),10.259(25.647%)(0.028m),18.332(45.830%)(0.893m),None,None
75,2,0.7207,-2.1875,0.327,150,370,0.862,50,1.33,1648,102.51,0,0,69.057(86.321%)(5.256m),100.000(100.000%)(8.571m),34.545(34.545%)(1.558m),17.882(17.882%)(0.000m),10.915(13.643%)(0.000m),40.000(100.000%)(3.214m),10.915(27.287%)(0.098m),None,None
76,2,-1.2753,-2.2345,0.299,160,405,0.861,55,1.32,1664,100.39,0,0,69.057(86.321%)(5.256m),97.225(97.225%)(8.274m),24.775(24.775%)(0.512m),14.773(14.773%)(0.000m),9.785(12.231%)(0.000m),40.000(100.000%)(3.214m),11.062(27.654%)(0.114m),None,None
77,2,-2.0750,-2.1972,0.232,171,420,0.859,55,1.30,1682,113.05,0,0,11.241(14.051%)(0.000m),20.148(20.148%)(0.016m),47.597(47.597%)(2.957m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.067(25.167%)(0.007m),40.000(100.000%)(3.214m),None,None
