episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
907,1,26.9781,20.2175,0.212,1024,2763,0.163,95,0.22,10000,1451.46,0,0,17.525(21.906%)(0.000m),31.000(31.000%)(1.179m),19.396(19.396%)(0.000m),13.160(13.160%)(0.000m),9.566(11.957%)(0.000m),12.348(30.870%)(0.252m),12.911(32.278%)(0.312m),141.317,1697.840
908,1,20.1277,20.4464,0.218,1098,2931,0.163,95,0.22,10000,1476.88,0,0,16.007(20.009%)(0.000m),33.839(33.839%)(1.483m),24.043(24.043%)(0.433m),14.337(14.337%)(0.000m),9.495(11.869%)(0.000m),11.263(28.157%)(0.135m),10.735(26.836%)(0.079m),378.949,1697.294
909,1,23.4829,20.5372,0.230,927,2560,0.162,95,0.22,10000,1237.27,0,0,18.792(23.490%)(0.000m),20.000(20.000%)(0.000m),41.000(41.000%)(2.250m),35.000(35.000%)(1.607m),25.000(31.250%)(0.536m),13.216(33.040%)(0.345m),22.000(55.000%)(1.286m),0.000,1110.658
910,1,13.9494,20.4610,0.217,561,1453,0.162,75,0.22,10000,796.80,0,0,27.000(33.750%)(0.750m),32.000(32.000%)(1.286m),36.000(36.000%)(1.714m),46.793(46.793%)(2.871m),22.333(27.917%)(0.250m),21.000(52.500%)(1.179m),15.783(39.457%)(0.620m),290.508,1655.294
911,1,13.9730,20.3032,0.229,576,1569,0.162,80,0.22,10000,820.28,0,0,22.374(27.967%)(0.254m),37.000(37.000%)(1.821m),53.000(53.000%)(3.536m),24.000(24.000%)(0.429m),13.000(16.250%)(0.000m),15.854(39.636%)(0.627m),10.000(25.000%)(0.000m),254.341,1648.849
912,1,21.6082,20.4212,0.242,691,1786,0.161,80,0.22,10000,948.69,0,0,30.000(37.500%)(1.071m),33.000(33.000%)(1.393m),25.000(25.000%)(0.536m),20.000(20.000%)(0.000m),17.135(21.419%)(0.000m),29.000(72.500%)(2.036m),12.024(30.059%)(0.217m),0.000,1337.216
913,1,16.5805,20.2924,0.210,511,1416,0.161,80,0.22,10000,723.01,0,0,11.000(13.750%)(0.000m),18.000(18.000%)(0.000m),34.000(34.000%)(1.500m),42.000(42.000%)(2.357m),22.758(28.447%)(0.295m),28.000(70.000%)(1.929m),16.074(40.186%)(0.651m),248.884,1244.450
914,1,26.1960,20.5002,0.259,928,2521,0.161,95,0.22,10000,1244.64,0,0,13.621(17.026%)(0.000m),28.000(28.000%)(0.857m),33.000(33.000%)(1.393m),41.000(41.000%)(2.250m),31.000(38.750%)(1.179m),9.616(24.039%)(0.000m),24.000(60.000%)(1.500m),154.234,1353.965
915,1,20.5002,20.6439,0.221,1221,3198,0.160,95,0.22,10000,1639.49,0,0,22.511(28.139%)(0.269m),32.000(32.000%)(1.286m),24.154(24.154%)(0.445m),14.567(14.567%)(0.000m),9.719(12.149%)(0.000m),15.899(39.748%)(0.632m),11.124(27.811%)(0.120m),448.709,1581.740
916,1,23.5410,20.8572,0.224,1114,2968,0.160,95,0.22,10000,1500.34,0,0,21.351(26.688%)(0.145m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),34.000(34.000%)(1.500m),23.000(28.750%)(0.321m),15.152(37.879%)(0.552m),17.000(42.500%)(0.750m),0.000,1649.118
