episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
1974,1,34.9743,37.6266,0.148,1038,3052,0.050,85,5.42,20000,3852.60,0,0,17.250(21.562%)(0.000m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),36.000(36.000%)(1.714m),21.000(26.250%)(0.107m),12.103(30.259%)(0.225m),16.032(40.079%)(0.646m),0.000,1124.856
1975,1,16.1040,36.4635,0.173,490,1454,0.050,60,5.42,20000,1903.59,0,0,22.000(27.500%)(0.214m),25.000(25.000%)(0.536m),58.000(58.000%)(4.071m),43.000(43.000%)(2.464m),24.966(31.208%)(0.532m),16.000(40.000%)(0.643m),17.643(44.107%)(0.819m),0.000,816.229
1976,1,16.1225,35.3741,0.144,415,1138,0.050,50,5.41,20000,1430.26,0,0,22.000(27.500%)(0.214m),37.000(37.000%)(1.821m),34.000(34.000%)(1.500m),20.000(20.000%)(0.000m),23.000(28.750%)(0.321m),20.000(50.000%)(1.071m),17.254(43.134%)(0.777m),0.000,1735.831
1977,1,16.9865,35.2415,0.146,410,1280,0.050,60,5.41,20000,1481.19,0,0,26.000(32.500%)(0.643m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),23.189(28.986%)(0.342m),25.000(62.500%)(1.607m),16.357(40.892%)(0.681m),0.000,615.931
1978,1,13.8577,35.2820,0.139,410,1162,0.050,55,5.41,20000,1448.95,0,0,10.000(12.500%)(0.000m),14.000(14.000%)(0.000m),24.000(24.000%)(0.429m),33.000(33.000%)(1.393m),22.000(27.500%)(0.214m),11.000(27.500%)(0.107m),15.693(39.233%)(0.610m),84.716,1335.976
1979,1,36.5060,35.5155,0.150,1070,3122,0.050,85,5.41,20000,3714.98,0,0,20.658(25.822%)(0.070m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),33.000(33.000%)(1.393m),22.999(28.749%)(0.321m),14.569(36.423%)(0.490m),16.351(40.879%)(0.681m),0.000,1178.686
1980,1,22.1782,35.2774,0.155,847,2509,0.050,80,5.40,20000,3070.84,0,0,27.000(33.750%)(0.750m),37.000(37.000%)(1.821m),26.000(26.000%)(0.643m),20.000(20.000%)(0.000m),18.753(23.441%)(0.000m),16.000(40.000%)(0.643m),13.170(32.925%)(0.340m),0.000,1321.193
1981,1,74.8622,36.1951,0.147,2058,5836,0.050,100,5.45,20000,7370.48,1,1,20.133(25.167%)(0.014m),22.000(22.000%)(0.214m),25.000(25.000%)(0.536m),29.000(29.000%)(0.964m),18.510(23.137%)(0.000m),14.176(35.440%)(0.447m),13.084(32.711%)(0.330m),60.288,937.973
1982,1,25.4265,36.2532,0.142,1034,3062,0.050,85,5.45,20000,3854.27,0,0,22.093(27.617%)(0.224m),36.000(36.000%)(1.714m),37.403(37.403%)(1.865m),17.922(17.922%)(0.000m),10.535(13.169%)(0.000m),15.662(39.156%)(0.607m),10.032(25.081%)(0.003m),112.505,1057.258
1983,1,15.4459,36.3636,0.168,364,1030,0.050,50,5.45,20000,1430.39,0,0,35.000(43.750%)(1.607m),51.000(51.000%)(3.321m),52.000(52.000%)(3.429m),29.000(29.000%)(0.964m),23.000(28.750%)(0.321m),26.000(65.000%)(1.714m),17.159(42.897%)(0.767m),0.000,1477.041
1984,1,27.3234,36.2690,0.157,976,2867,0.050,85,5.44,20000,3836.34,0,0,23.575(29.469%)(0.383m),38.000(38.000%)(1.929m),48.000(48.000%)(3.000m),37.000(37.000%)(1.821m),22.371(27.963%)(0.254m),16.655(41.637%)(0.713m),15.765(39.412%)(0.618m),162.733,1581.284
