episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
817,1,1.7685,13.2669,0.261,509,1401,0.195,80,0.12,35196,768.06,0,0,21.043(26.304%)(0.112m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),15.574(19.468%)(0.000m),14.951(37.377%)(0.530m),10.913(27.284%)(0.098m),0.000,671.618
818,1,13.8627,13.2168,0.278,640,1809,0.195,85,0.12,35260,970.98,0,0,19.000(23.750%)(0.000m),29.000(29.000%)(0.964m),34.000(34.000%)(1.500m),21.000(21.000%)(0.107m),18.682(23.352%)(0.000m),13.000(32.500%)(0.321m),13.126(32.815%)(0.335m),0.000,786.358
819,1,10.7328,13.0395,0.276,637,1672,0.194,80,0.12,35324,977.10,0,0,27.000(33.750%)(0.750m),43.000(43.000%)(2.464m),40.000(40.000%)(2.143m),29.000(29.000%)(0.964m),16.322(20.402%)(0.000m),26.000(65.000%)(1.714m),11.444(28.609%)(0.155m),29.985,2080.150
820,1,19.8340,13.3897,0.277,683,1830,0.194,85,0.12,35393,1029.68,0,0,18.000(22.500%)(0.000m),35.000(35.000%)(1.607m),38.000(38.000%)(1.929m),30.000(30.000%)(1.071m),17.924(22.405%)(0.000m),10.000(25.000%)(0.000m),12.581(31.454%)(0.277m),24.282,1629.919
821,1,5.7030,13.1576,0.310,304,867,0.194,65,0.12,35424,437.64,0,0,42.000(52.500%)(2.357m),79.000(79.000%)(6.321m),100.000(100.000%)(8.571m),25.918(25.918%)(0.634m),12.536(15.670%)(0.000m),29.000(72.500%)(2.036m),9.781(24.452%)(0.000m),None,None
822,1,10.9958,13.1050,0.251,738,2026,0.193,90,0.12,35498,1116.16,0,0,16.000(20.000%)(0.000m),20.000(20.000%)(0.000m),22.000(22.000%)(0.214m),33.000(33.000%)(1.393m),25.000(31.250%)(0.536m),12.000(30.000%)(0.214m),19.407(48.517%)(1.008m),0.000,983.097
823,1,12.2036,13.1205,0.312,492,1253,0.193,70,0.12,35548,789.82,0,0,41.000(51.250%)(2.250m),50.000(50.000%)(3.214m),54.000(54.000%)(3.643m),24.623(24.623%)(0.495m),12.267(15.334%)(0.000m),40.000(100.000%)(3.214m),9.818(24.544%)(0.000m),1611.957,2689.685
824,1,18.8498,13.0888,0.284,776,2102,0.193,90,0.12,35626,1321.45,0,0,24.000(30.000%)(0.429m),28.000(28.000%)(0.857m),48.000(48.000%)(3.000m),26.000(26.000%)(0.643m),18.897(23.622%)(0.000m),25.000(62.500%)(1.607m),13.314(33.284%)(0.355m),0.000,2073.470
825,1,14.0796,13.0936,0.243,448,1182,0.192,70,0.12,35671,722.32,0,0,35.000(43.750%)(1.607m),45.000(45.000%)(2.679m),57.112(57.112%)(3.976m),21.966(21.966%)(0.211m),11.838(14.798%)(0.000m),29.000(72.500%)(2.036m),10.215(25.538%)(0.023m),686.486,1852.356
826,1,14.5191,13.1928,0.271,570,1462,0.192,75,0.12,35728,819.58,0,0,28.000(35.000%)(0.857m),44.000(44.000%)(2.571m),51.000(51.000%)(3.321m),21.152(21.152%)(0.123m),11.670(14.587%)(0.000m),28.000(70.000%)(1.929m),10.322(25.806%)(0.035m),740.721,2543.376
827,1,13.5912,13.0738,0.246,526,1465,0.191,80,0.12,35781,912.59,0,0,12.000(15.000%)(0.000m),21.000(21.000%)(0.107m),45.000(45.000%)(2.679m),30.000(30.000%)(1.071m),19.951(24.939%)(0.000m),11.000(27.500%)(0.107m),14.037(35.091%)(0.432m),72.088,1434.563
828,1,12.3552,13.2688,0.341,559,1536,0.191,80,0.12,35837,824.05,0,0,20.789(25.987%)(0.085m),42.971(42.971%)(2.461m),41.000(41.000%)(2.250m),26.000(26.000%)(0.643m),13.000(16.250%)(0.000m),14.661(36.652%)(0.499m),10.000(25.000%)(0.000m),355.091,1421.304
829,1,17.3529,13.3357,0.231,615,1639,0.191,80,0.12,35899,862.18,0,0,15.924(19.905%)(0.000m),34.380(34.380%)(1.541m),49.000(49.000%)(3.107m),29.000(29.000%)(0.964m),14.000(17.500%)(0.000m),11.153(27.883%)(0.124m),27.000(67.500%)(1.821m),445.339,1795.166
830,1,22.0930,13.4665,0.274,962,2525,0.190,90,0.12,35996,1418.48,0,0,9.867(12.334%)(0.000m),15.125(15.125%)(0.000m),25.979(25.979%)(0.641m),32.000(32.000%)(1.286m),23.584(29.480%)(0.384m),10.883(27.208%)(0.095m),16.779(41.947%)(0.726m),361.562,1920.187
831,1,14.7590,13.4218,0.296,804,2299,0.190,95,0.12,36077,1230.69,0,0,14.699(18.374%)(0.000m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),22.000(22.000%)(0.214m),18.000(22.500%)(0.000m),10.288(25.721%)(0.031m),13.000(32.500%)(0.321m),0.000,1093.432
832,1,15.9126,13.5098,0.276,765,2082,0.189,90,0.12,36154,1143.40,0,0,16.000(20.000%)(0.000m),40.000(40.000%)(2.143m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),17.639(22.049%)(0.000m),12.000(30.000%)(0.214m),12.420(31.049%)(0.259m),0.000,1369.188
