episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
254,1,6.7557,2.4710,0.183,365,952,0.603,65,0.00,6042,622.43,0,0,53.588(66.985%)(3.599m),72.000(72.000%)(5.571m),49.000(49.000%)(3.107m),20.000(20.000%)(0.000m),24.000(30.000%)(0.429m),39.329(98.323%)(3.142m),40.000(100.000%)(3.214m),0.000,1192.820
255,1,-1.8695,2.2567,0.183,119,298,0.601,35,0.00,6054,221.08,0,0,13.638(17.047%)(0.000m),29.090(29.090%)(0.974m),71.670(71.670%)(5.536m),100.000(100.000%)(8.571m),67.642(84.553%)(5.105m),9.601(24.003%)(0.000m),40.000(100.000%)(3.214m),None,None
256,1,7.1619,2.3353,0.198,361,903,0.600,60,0.00,6091,637.08,0,0,11.494(14.367%)(0.000m),20.601(20.601%)(0.064m),48.667(48.667%)(3.072m),75.000(75.000%)(5.893m),64.186(80.233%)(4.734m),10.293(25.733%)(0.031m),40.000(100.000%)(3.214m),2559.287,3478.185
257,1,7.0819,2.5012,0.192,373,968,0.599,65,0.00,6129,684.31,0,0,47.975(59.969%)(2.997m),38.000(38.000%)(1.929m),29.000(29.000%)(0.964m),23.000(23.000%)(0.321m),24.000(30.000%)(0.429m),38.885(97.214%)(3.095m),40.000(100.000%)(3.214m),0.000,1044.712
258,1,8.4948,2.6764,0.198,379,1021,0.598,70,0.00,6167,682.30,0,0,13.671(17.089%)(0.000m),29.784(29.784%)(1.048m),100.000(100.000%)(8.571m),88.000(88.000%)(7.286m),39.000(48.750%)(2.036m),9.593(23.983%)(0.000m),31.000(77.500%)(2.250m),None,None
259,1,5.9258,2.5873,0.184,347,910,0.597,65,0.00,6202,612.65,0,0,11.958(14.947%)(0.000m),22.460(22.460%)(0.264m),60.591(60.591%)(4.349m),62.000(62.000%)(4.500m),44.000(55.000%)(2.571m),10.191(25.477%)(0.020m),40.000(100.000%)(3.214m),954.202,1473.625
260,1,-3.0667,2.4598,0.195,346,886,0.595,60,0.00,6237,476.39,0,0,9.037(11.296%)(0.000m),12.010(12.010%)(0.000m),16.984(16.984%)(0.000m),29.886(29.886%)(1.059m),14.027(17.534%)(0.000m),13.211(33.028%)(0.344m),9.853(24.632%)(0.000m),1417.063,1598.636
261,1,-4.6588,2.1382,0.193,218,555,0.594,50,0.00,6259,383.76,0,0,10.484(13.105%)(0.000m),17.176(17.176%)(0.000m),33.182(33.182%)(1.412m),91.742(91.742%)(7.687m),44.375(55.468%)(2.612m),10.484(26.210%)(0.052m),32.165(80.413%)(2.375m),None,None
262,1,8.8059,2.4062,0.200,348,875,0.593,60,0.00,6294,683.43,0,0,11.305(14.131%)(0.000m),20.492(20.492%)(0.053m),49.872(49.872%)(3.201m),74.000(74.000%)(5.786m),61.730(77.163%)(4.471m),10.000(25.000%)(0.000m),40.000(100.000%)(3.214m),3124.512,3946.420
263,1,6.2360,2.5777,0.200,360,944,0.592,65,0.00,6330,540.09,0,0,12.507(15.633%)(0.000m),25.856(25.856%)(0.627m),53.000(53.000%)(3.536m),46.000(46.000%)(2.786m),42.000(52.500%)(2.357m),9.758(24.394%)(0.000m),35.661(89.152%)(2.749m),837.256,2674.750
264,1,4.5726,2.5591,0.212,507,1323,0.591,75,0.00,6381,857.46,0,0,26.446(33.057%)(0.691m),52.786(52.786%)(3.513m),69.000(69.000%)(5.250m),57.000(57.000%)(3.964m),31.000(38.750%)(1.179m),18.800(46.999%)(0.943m),11.000(27.500%)(0.107m),660.744,2286.257
265,1,-0.1210,2.5664,0.221,205,506,0.589,45,0.00,6402,316.59,0,0,65.944(82.430%)(4.923m),100.000(100.000%)(8.571m),60.487(60.487%)(4.338m),22.736(22.736%)(0.293m),11.801(14.751%)(0.000m),40.000(100.000%)(3.214m),9.809(24.522%)(0.000m),None,None
266,1,6.8084,2.5050,0.209,582,1495,0.588,75,0.00,6461,1053.72,0,0,14.163(17.704%)(0.000m),30.274(30.274%)(1.101m),90.620(90.620%)(7.566m),36.000(36.000%)(1.714m),17.000(21.250%)(0.000m),9.933(24.833%)(0.000m),18.000(45.000%)(0.857m),2157.667,2769.535
267,1,10.1815,2.7229,0.221,515,1407,0.587,80,0.00,6513,971.57,0,0,15.970(19.963%)(0.000m),23.000(23.000%)(0.321m),46.000(46.000%)(2.786m),46.000(46.000%)(2.786m),39.000(48.750%)(2.036m),11.207(28.017%)(0.129m),30.000(75.000%)(2.143m),0.000,900.518
268,1,2.1321,2.6150,0.221,403,1008,0.586,65,0.00,6554,756.25,0,0,12.526(15.657%)(0.000m),25.896(25.896%)(0.632m),78.588(78.588%)(6.277m),63.079(63.079%)(4.616m),30.510(38.138%)(1.126m),9.773(24.432%)(0.000m),21.896(54.740%)(1.275m),2397.417,3088.416
269,1,2.8602,2.7409,0.200,216,551,0.585,50,0.00,6576,410.87,0,0,71.875(89.843%)(5.558m),100.000(100.000%)(8.571m),28.197(28.197%)(0.878m),15.999(15.999%)(0.000m),10.275(12.843%)(0.000m),40.000(100.000%)(3.214m),11.058(27.644%)(0.113m),None,None
270,1,-3.2571,2.5084,0.196,126,304,0.584,35,0.00,6589,227.75,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),62.686(62.686%)(4.573m),23.594(23.594%)(0.385m),12.085(15.106%)(0.000m),40.000(100.000%)(3.214m),9.919(24.799%)(0.000m),None,None
271,1,14.3705,2.8700,0.193,934,2443,0.582,90,0.00,6683,1592.52,0,0,20.439(25.548%)(0.047m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),42.000(42.000%)(2.357m),31.000(38.750%)(1.179m),14.444(36.111%)(0.476m),26.000(65.000%)(1.714m),0.000,1315.132
272,1,7.3819,3.1176,0.191,342,878,0.581,65,0.00,6718,660.54,0,0,55.000(68.750%)(3.750m),63.000(63.000%)(4.607m),51.518(51.518%)(3.377m),21.168(21.168%)(0.125m),11.678(14.598%)(0.000m),40.000(100.000%)(3.214m),10.330(25.825%)(0.035m),1126.647,1569.085
273,1,4.3989,2.9327,0.189,380,958,0.580,65,0.00,6756,658.08,0,0,57.000(71.250%)(3.964m),65.000(65.000%)(4.821m),32.582(32.582%)(1.348m),16.866(16.866%)(0.000m),10.295(12.868%)(0.000m),40.000(100.000%)(3.214m),10.001(25.004%)(0.000m),None,None
274,1,13.8259,3.2640,0.225,565,1514,0.579,80,0.00,6813,940.52,0,0,20.075(25.094%)(0.008m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),53.000(53.000%)(3.536m),34.000(42.500%)(1.500m),14.144(35.359%)(0.444m),29.000(72.500%)(2.036m),0.000,1022.349
275,1,0.7458,3.2872,0.204,464,1208,0.578,70,0.00,6860,811.73,0,0,20.307(25.384%)(0.033m),42.692(42.692%)(2.431m),78.000(78.000%)(6.214m),68.000(68.000%)(5.143m),12.000(15.000%)(0.000m),14.316(35.791%)(0.462m),11.000(27.500%)(0.107m),1110.657,1822.847
276,1,-2.9327,3.2317,0.179,138,336,0.577,35,0.00,6874,255.82,0,0,8.738(10.922%)(0.000m),11.743(11.743%)(0.000m),16.826(16.826%)(0.000m),33.719(33.719%)(1.470m),57.976(72.470%)(4.069m),12.434(31.084%)(0.261m),40.000(100.000%)(3.214m),None,None
277,1,-0.4226,3.2626,0.178,176,440,0.575,45,0.00,6892,298.74,0,0,13.446(16.808%)(0.000m),28.783(28.783%)(0.941m),88.773(88.773%)(7.369m),100.000(100.000%)(8.571m),67.684(84.605%)(5.109m),9.704(24.260%)(0.000m),40.000(100.000%)(3.214m),None,None
278,1,-3.7612,3.1296,0.192,213,532,0.574,50,0.00,6914,379.94,0,0,10.169(12.712%)(0.000m),15.710(15.710%)(0.000m),27.326(27.326%)(0.785m),100.000(100.000%)(8.571m),49.696(62.120%)(3.182m),11.079(27.698%)(0.116m),36.186(90.464%)(2.806m),None,None
279,1,10.1140,3.4300,0.186,387,998,0.573,65,0.00,6953,648.76,0,0,52.372(65.465%)(3.468m),39.000(39.000%)(2.036m),24.000(24.000%)(0.429m),20.000(20.000%)(0.000m),24.000(30.000%)(0.429m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,1103.676
