episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
229,1,5.7865,0.8454,0.089,448,1169,0.634,70,0.00,5646,609.90,0,0,12.402(15.503%)(0.000m),24.894(24.894%)(0.524m),69.868(69.868%)(5.343m),77.000(77.000%)(6.107m),31.000(38.750%)(1.179m),9.926(24.815%)(0.000m),27.000(67.500%)(1.821m),1567.885,2660.855
230,1,3.0087,0.9760,0.098,351,964,0.632,65,0.00,5682,526.73,0,0,11.822(14.778%)(0.000m),21.678(21.678%)(0.180m),54.450(54.450%)(3.691m),36.000(36.000%)(1.714m),17.000(21.250%)(0.000m),10.329(25.822%)(0.035m),17.000(42.500%)(0.750m),1329.236,1422.014
231,1,3.0874,1.1007,0.096,270,709,0.631,55,0.00,5709,424.45,0,0,11.335(14.169%)(0.000m),20.546(20.546%)(0.059m),50.005(50.005%)(3.215m),99.000(99.000%)(8.464m),65.000(81.250%)(4.821m),10.027(25.066%)(0.003m),40.000(100.000%)(3.214m),None,None
232,1,-1.2333,1.1206,0.081,175,493,0.630,50,0.00,5727,293.92,0,0,55.832(69.790%)(3.839m),95.000(95.000%)(8.036m),38.965(38.965%)(2.032m),18.264(18.264%)(0.000m),10.630(13.288%)(0.000m),40.000(100.000%)(3.214m),9.999(24.999%)(0.000m),None,None
233,1,1.7825,1.1555,0.087,429,1224,0.628,75,0.00,5770,592.07,0,0,39.000(48.750%)(2.036m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),15.190(18.987%)(0.000m),21.000(52.500%)(1.179m),10.638(26.596%)(0.068m),0.000,929.911
234,1,2.9019,1.2471,0.087,335,857,0.627,60,0.00,5804,490.92,0,0,55.803(69.754%)(3.836m),62.904(62.904%)(4.597m),21.455(21.455%)(0.156m),13.487(13.487%)(0.000m),9.256(11.571%)(0.000m),40.000(100.000%)(3.214m),11.136(27.841%)(0.122m),1803.410,3314.005
235,1,-0.6221,1.2433,0.072,111,303,0.626,35,0.00,5816,154.69,0,0,10.187(12.734%)(0.000m),16.843(16.843%)(0.000m),33.124(33.124%)(1.406m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.064(25.159%)(0.007m),40.000(100.000%)(3.214m),None,None
236,1,2.7441,1.2255,0.071,320,914,0.625,65,0.00,5848,511.82,0,0,18.000(22.500%)(0.000m),39.000(39.000%)(2.036m),61.000(61.000%)(4.393m),76.380(76.380%)(6.041m),36.909(46.137%)(1.812m),10.000(25.000%)(0.000m),26.389(65.971%)(1.756m),218.642,930.324
237,1,-3.1971,1.1974,0.083,133,331,0.623,35,0.00,5862,168.07,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),85.863(85.863%)(7.057m),27.540(27.540%)(0.808m),12.903(16.129%)(0.000m),40.000(100.000%)(3.214m),9.685(24.213%)(0.000m),None,None
238,1,4.9821,1.2360,0.102,290,790,0.622,60,0.00,5891,447.28,0,0,69.042(86.302%)(5.254m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),55.606(55.606%)(3.815m),26.803(33.504%)(0.729m),40.000(100.000%)(3.214m),19.068(47.669%)(0.972m),0.000,144.834
239,1,-0.0748,1.2594,0.105,445,1291,0.621,80,0.00,5936,607.50,0,0,13.000(16.250%)(0.000m),24.000(24.000%)(0.429m),39.000(39.000%)(2.036m),30.000(30.000%)(1.071m),14.234(17.793%)(0.000m),11.000(27.500%)(0.107m),9.967(24.918%)(0.000m),183.136,693.787
240,1,6.6995,1.4542,0.102,305,895,0.620,65,0.00,5967,517.94,0,0,25.000(31.250%)(0.536m),32.000(32.000%)(1.286m),52.000(52.000%)(3.429m),50.545(50.545%)(3.273m),24.214(30.268%)(0.452m),17.000(42.500%)(0.750m),17.143(42.858%)(0.765m),88.187,755.640
241,1,3.0292,1.5122,0.107,272,789,0.618,65,0.00,5995,407.25,0,0,12.502(15.628%)(0.000m),25.095(25.095%)(0.546m),43.000(43.000%)(2.464m),33.000(33.000%)(1.393m),24.000(30.000%)(0.429m),10.006(25.015%)(0.001m),29.000(72.500%)(2.036m),67.090,688.947
242,1,8.2299,1.7431,0.125,413,1110,0.617,70,0.00,6037,570.66,0,0,19.245(24.056%)(0.000m),40.910(40.910%)(2.240m),100.000(100.000%)(8.571m),77.000(77.000%)(6.107m),22.000(27.500%)(0.214m),13.522(33.806%)(0.377m),11.000(27.500%)(0.107m),None,None
243,1,8.0061,1.9918,0.087,418,1263,0.616,80,0.00,6079,596.59,0,0,21.205(26.506%)(0.129m),38.000(38.000%)(1.929m),55.000(55.000%)(3.750m),55.000(55.000%)(3.750m),33.000(41.250%)(1.393m),14.928(37.321%)(0.528m),11.000(27.500%)(0.107m),242.181,752.351
244,1,-2.4872,1.8719,0.107,269,746,0.615,60,0.00,6106,346.25,0,0,50.673(63.341%)(3.286m),23.000(23.000%)(0.321m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),43.307(54.133%)(2.497m),36.806(92.015%)(2.872m),31.169(77.923%)(2.268m),0.000,669.384
245,1,1.2099,1.9331,0.093,377,1086,0.614,75,0.00,6144,578.02,0,0,11.732(14.665%)(0.000m),21.266(21.266%)(0.136m),51.756(51.756%)(3.402m),42.000(42.000%)(2.357m),30.000(37.500%)(1.071m),10.378(25.944%)(0.040m),21.000(52.500%)(1.179m),422.282,880.196
246,1,0.9835,1.9019,0.132,181,508,0.612,50,0.00,6163,302.87,0,0,68.998(86.247%)(5.250m),95.000(95.000%)(8.036m),74.337(74.337%)(5.822m),25.556(25.556%)(0.595m),12.548(15.685%)(0.000m),40.000(100.000%)(3.214m),9.916(24.790%)(0.000m),None,None
247,1,-2.0431,1.9335,0.115,308,803,0.611,60,0.00,6194,475.91,0,0,48.767(60.959%)(3.082m),64.000(64.000%)(4.714m),25.731(25.731%)(0.614m),14.981(14.981%)(0.000m),9.773(12.216%)(0.000m),35.606(89.015%)(2.743m),10.779(26.949%)(0.084m),1104.897,1315.969
248,1,5.0691,2.1201,0.084,219,643,0.610,55,0.00,6216,278.84,0,0,12.518(15.647%)(0.000m),25.494(25.494%)(0.589m),72.079(72.079%)(5.580m),69.000(69.000%)(5.250m),40.000(50.000%)(2.143m),9.892(24.730%)(0.000m),40.000(100.000%)(3.214m),1135.740,1252.932
249,1,-1.4499,2.0416,0.091,750,2072,0.609,90,0.00,6291,1098.22,0,0,9.758(12.198%)(0.000m),14.733(14.733%)(0.000m),24.708(24.708%)(0.504m),35.000(35.000%)(1.607m),19.000(23.750%)(0.000m),11.032(27.579%)(0.111m),12.000(30.000%)(0.214m),146.490,1992.341
250,1,2.7624,2.1089,0.105,216,653,0.607,60,0.00,6313,304.26,0,0,25.546(31.933%)(0.594m),53.422(53.422%)(3.581m),100.000(100.000%)(8.571m),22.000(22.000%)(0.214m),12.000(15.000%)(0.000m),18.062(45.155%)(0.864m),40.000(100.000%)(3.214m),None,None
251,1,4.3364,2.2441,0.101,288,815,0.606,65,0.00,6342,463.35,0,0,12.000(15.000%)(0.000m),22.000(22.000%)(0.214m),36.000(36.000%)(1.714m),74.180(74.180%)(5.805m),40.050(50.063%)(2.148m),11.000(27.500%)(0.107m),28.892(72.231%)(2.024m),120.496,613.911
252,1,2.1851,2.2654,0.097,266,756,0.605,60,0.00,6369,393.57,0,0,32.000(40.000%)(1.286m),42.000(42.000%)(2.357m),51.125(51.125%)(3.335m),21.007(21.007%)(0.108m),11.589(14.486%)(0.000m),40.000(100.000%)(3.214m),10.251(25.628%)(0.027m),493.039,812.371
253,1,0.6477,2.2315,0.120,318,853,0.604,65,0.00,6401,444.35,0,0,19.596(24.495%)(0.000m),40.571(40.571%)(2.204m),33.000(33.000%)(1.393m),20.000(20.000%)(0.000m),25.000(31.250%)(0.536m),13.825(34.563%)(0.410m),40.000(100.000%)(3.214m),0.000,146.678
254,1,-4.2341,2.2030,0.098,205,535,0.603,50,0.00,6422,348.40,0,0,9.852(12.315%)(0.000m),15.465(15.465%)(0.000m),27.633(27.633%)(0.818m),78.646(78.646%)(6.283m),38.040(47.550%)(1.933m),10.474(26.184%)(0.051m),27.442(68.605%)(1.869m),None,None
255,1,-2.6939,2.0602,0.108,84,209,0.601,30,0.00,6431,102.97,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),28.248(28.248%)(0.884m),15.585(15.585%)(0.000m),9.847(12.309%)(0.000m),40.000(100.000%)(3.214m),10.341(25.853%)(0.037m),None,None
256,1,3.9681,2.1221,0.104,178,525,0.600,50,0.00,6449,237.88,0,0,59.000(73.750%)(4.179m),78.000(78.000%)(6.214m),44.569(44.569%)(2.632m),19.399(19.399%)(0.000m),10.943(13.678%)(0.000m),40.000(100.000%)(3.214m),9.921(24.803%)(0.000m),1026.058,1042.221
257,1,-2.0417,2.1310,0.107,105,262,0.599,30,0.00,6460,144.38,0,0,12.197(15.246%)(0.000m),23.498(23.498%)(0.375m),68.892(68.892%)(5.238m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.138(25.344%)(0.015m),40.000(100.000%)(3.214m),None,None
258,1,-0.5253,1.9265,0.070,143,413,0.598,45,0.00,6475,237.02,0,0,11.086(13.857%)(0.000m),19.444(19.444%)(0.000m),43.516(43.516%)(2.520m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.175(25.438%)(0.019m),40.000(100.000%)(3.214m),None,None
259,1,-3.3942,1.8363,0.087,295,777,0.597,60,0.00,6505,385.61,0,0,9.915(12.394%)(0.000m),14.447(14.447%)(0.000m),22.982(22.982%)(0.320m),40.586(40.586%)(2.206m),19.320(24.150%)(0.000m),11.929(29.823%)(0.207m),13.637(34.092%)(0.390m),862.638,1352.737
260,1,-0.8596,1.7476,0.128,116,319,0.595,35,0.00,6517,162.95,0,0,68.998(86.247%)(5.250m),100.000(100.000%)(8.571m),40.591(40.591%)(2.206m),18.589(18.589%)(0.000m),10.710(13.387%)(0.000m),40.000(100.000%)(3.214m),9.952(24.879%)(0.000m),None,None
261,1,1.2417,1.7598,0.122,160,415,0.594,45,0.00,6533,238.85,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),34.539(34.539%)(1.558m),17.879(17.879%)(0.000m),10.913(13.641%)(0.000m),40.000(100.000%)(3.214m),10.913(27.282%)(0.098m),None,None
